Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Yanofsky, Martin F.",BILD 7,SP13,67,20,0.8,0.9,4.7,3.31,3.26,True,False,False,False,False
"Halpain, Shelley",BILD 1,WI13,277,130,0.9209999999999999,0.7240000000000001,5.83,3.45,2.7,True,False,False,False,False
"Golden, Susan S.",BILD 1,WI13,281,131,0.93,0.8909999999999999,6.48,3.3,2.7,True,False,False,False,False
"Rypien, Krystal L",BILD 10,WI13,315,204,0.946,0.946,4.28,3.45,3.33,True,False,False,False,False
"Komiyama, Takaki",BILD 12,WI13,47,21,0.9520000000000001,0.9520000000000001,3.93,3.37,3.16,True,False,False,False,False
"Wasserman, Steven A.",BILD 2,WI13,204,139,0.9420000000000001,0.9490000000000001,7.22,3.23,2.72,True,False,False,False,False
"Fortes, P. A. George",BILD 26,WI13,137,77,0.6890000000000001,0.541,5.26,2.87,2.9,True,False,False,False,False
"Holway, David A.",BILD 3,WI13,350,172,0.86,0.836,5.01,3.02,2.71,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38,WI13,48,22,1.0,0.9520000000000001,3.17,3.5,3.35,True,False,False,False,False
"Kiger, Amy",BILD 1,FA12,364,233,0.8270000000000001,0.868,6.86,3.06,2.49,True,False,False,False,False
"Trujillo, Gloriana V.",BILD 1,FA12,364,223,0.8170000000000001,0.575,6.94,3.06,2.49,True,False,False,False,False
"Reinagel, Pam",BILD 12,FA12,75,31,0.889,0.778,2.87,3.7,3.46,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2,FA12,198,87,0.925,0.925,6.78,3.28,3.0,True,False,False,False,False
"Fortes, P. A. George",BILD 2,FA12,130,54,0.92,0.66,4.98,3.34,2.62,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,FA12,370,199,0.9209999999999999,0.9890000000000001,4.69,3.38,2.62,True,False,False,False,False
"Kohn, Joshua R",BILD 3,FA12,311,141,0.758,0.765,5.31,2.99,2.7,True,False,False,False,False
"Reuther, Keefe",BILD 1  ,SP12,325,147,0.862,0.848,5.77,3.24,2.66,True,False,False,False,False
"Saier, Milton H.",BILD 18  ,SP12,220,87,0.9079999999999999,0.907,3.4,3.88,3.58,True,False,False,False,False
"French, Kathleen Ann",BILD 2  ,SP12,296,119,0.89,0.59,7.63,3.17,2.97,True,False,False,False,False
"Strause, Linda G.",BILD 22  ,SP12,361,140,0.978,0.955,3.26,3.74,3.56,True,False,False,False,False
"Markow, Therese A.",BILD 3  ,SP12,397,207,0.655,0.192,5.86,3.23,3.06,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38  ,SP12,20,13,0.846,1.0,3.58,3.5,3.64,True,False,False,False,False
"Rafii, Michael S",BILD 38  ,SP12,20,10,0.889,1.0,3.83,3.5,3.64,True,False,False,False,False
"Bier, Ethan",BILD 7  ,SP12,70,17,0.625,0.563,5.0,3.31,3.26,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7  ,SP12,70,17,0.625,1.0,4.1,3.31,3.26,True,False,False,False,False
"Golden, Susan S.",BILD 1  ,WI12,308,141,0.861,0.8320000000000001,7.16,3.34,2.62,True,False,False,False,False
"Halpain, Shelley",BILD 1  ,WI12,140,117,0.94,0.7240000000000001,6.82,3.09,2.99,True,False,False,False,False
"Traver, David",BILD 10  ,WI12,380,164,0.7979999999999999,0.807,5.13,3.35,3.35,True,False,False,False,False
"Wasserman, Steven A.",BILD 2  ,WI12,291,232,0.9440000000000001,0.987,8.15,3.21,2.67,True,False,False,False,False
"Fortes, P. A. George",BILD 26  ,WI12,132,52,0.725,0.647,5.08,2.74,2.66,True,False,False,False,False
"Woodruff, David S",BILD 3  ,WI12,243,121,0.7929999999999999,0.675,7.26,2.96,2.63,True,False,False,False,False
"Holway, David A.",BILD 3  ,WI12,273,128,0.8190000000000001,0.858,6.77,3.11,2.68,True,False,False,False,False
"Merkhofer, Evan Carroll",BILD 36  ,WI12,75,46,0.9109999999999999,0.909,5.37,3.37,3.05,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38  ,WI12,21,12,0.75,0.75,3.5,4.0,3.51,True,False,False,False,False
"Patrick, Gentry",BILD 1  ,FA11,245,114,0.9470000000000001,0.9740000000000001,5.9,3.39,2.84,True,False,False,False,False
"Kiger, Amy",BILD 1  ,FA11,271,126,0.8959999999999999,0.805,8.13,3.21,2.58,True,False,False,False,False
"Reinagel, Pam",BILD 12  ,FA11,73,42,0.857,0.7140000000000001,3.45,3.39,3.31,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2  ,FA11,119,50,0.9590000000000001,0.9390000000000001,8.13,3.45,3.21,True,False,False,False,False
"Fortes, P. A. George",BILD 2  ,FA11,187,65,0.938,0.7190000000000001,6.13,3.58,3.02,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3  ,FA11,403,239,0.9109999999999999,0.9440000000000001,5.67,3.24,2.5,True,False,False,False,False
"Goodale, Eben B.",BILD 3  ,FA11,249,118,0.907,0.898,5.32,3.5,2.93,True,False,False,False,False
"Kiger, Amy",BILD 1  ,SP11,366,163,0.932,0.925,7.25,3.21,2.31,True,False,False,False,False
"Saier, Milton H.",BILD 18  ,SP11,287,111,0.88,0.852,2.93,3.64,3.37,True,False,False,False,False
"French, Kathleen Ann",BILD 2  ,SP11,344,154,0.9470000000000001,0.8809999999999999,6.46,3.32,2.87,True,False,False,False,False
"Strause, Linda G.",BILD 22  ,SP11,359,157,0.9620000000000001,0.9620000000000001,3.66,3.67,3.68,True,False,False,False,False
"Holway, David A.",BILD 3  ,SP11,389,166,0.727,0.7879999999999999,5.48,3.18,2.72,True,False,False,False,False
"Tour, Ella",BILD 1  ,WI11,274,147,0.884,0.728,5.64,3.16,2.43,True,False,False,False,False
"Golden, Susan S.",BILD 1  ,WI11,250,137,0.882,0.8009999999999999,5.89,3.26,2.84,True,False,False,False,False
"Berg, Darwin K.",BILD 2  ,WI11,270,123,0.9670000000000001,0.9329999999999999,7.57,3.4,2.5,True,False,False,False,False
"Schroeder, Julian I",BILD 2  ,WI11,182,81,0.963,0.765,6.8,3.33,3.09,True,False,False,False,False
"Fortes, P. A. George",BILD 26  ,WI11,262,130,0.698,0.574,5.28,3.1,2.82,True,False,False,False,False
"Woodruff, David S",BILD 3  ,WI11,308,174,0.6940000000000001,0.728,7.23,3.04,2.52,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38  ,WI11,46,25,0.708,0.917,3.67,3.23,3.22,True,False,False,False,False
"Patrick, Gentry",BILD 1,FA10,196,85,0.976,0.929,5.93,3.32,2.76,True,False,False,False,False
"Halpain, Shelley",BILD 1,FA10,273,128,0.856,0.48,6.68,3.21,2.46,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2,FA10,156,66,0.892,0.523,7.45,3.14,2.46,True,False,False,False,False
"Fortes, P. A. George",BILD 2,FA10,195,79,0.937,0.782,6.65,3.45,2.77,True,False,False,False,False
"Kohn, Joshua R",BILD 3,FA10,424,214,0.81,0.862,5.59,3.18,2.7,True,False,False,False,False
"Goodale, Eben B.",BILD 3,FA10,294,158,0.828,0.6920000000000001,6.22,3.2,2.75,True,False,False,False,False
"Kiger, Amy",BILD 1,SP10,164,77,0.9079999999999999,0.8270000000000001,5.76,3.23,2.46,True,False,False,False,False
"Sato, Brian K",BILD 1,SP10,272,143,0.95,0.965,5.73,3.19,2.79,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP10,200,87,0.929,0.9179999999999999,3.56,3.87,3.5,True,False,False,False,False
"Schroeder, Julian I",BILD 2,SP10,126,52,0.922,0.765,5.13,3.37,3.1,True,False,False,False,False
"Burg, Michael A.",BILD 2,SP10,249,96,0.968,0.946,5.61,3.24,2.83,True,False,False,False,False
"Schmidt, Robert J",BILD 20,SP10,146,72,0.875,0.917,3.47,3.32,2.64,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP10,326,159,0.968,0.956,3.46,3.52,3.45,True,False,False,False,False
"Wills, Christopher",BILD 3,SP10,312,136,0.846,0.889,4.87,3.34,2.72,True,False,False,False,False
"Wills, Christopher",BILD 3,SP10,275,112,0.764,0.809,5.8,3.17,2.72,True,False,False,False,False
"Bier, Ethan",BILD 7,SP10,61,22,0.8640000000000001,0.818,5.14,3.48,3.15,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP10,61,21,0.85,0.95,5.2,3.48,3.15,True,False,False,False,False
"Traver, David",BILD 1,WI10,187,101,0.98,0.96,5.99,3.58,2.93,True,False,False,False,False
"Golden, Susan S.",BILD 1,WI10,110,28,0.857,0.821,5.0,3.21,2.29,True,False,False,False,False
"Sato, Brian K",BILD 1,WI10,135,72,0.9440000000000001,0.9440000000000001,5.64,3.41,2.8,True,False,False,False,False
"Bever, Jennie Lynn",BILD 10,WI10,320,135,0.94,0.97,3.71,3.6,3.45,True,False,False,False,False
"Berg, Darwin K.",BILD 2,WI10,291,109,0.8809999999999999,0.879,7.38,3.19,2.7,True,False,False,False,False
"Burg, Michael A.",BILD 2,WI10,178,64,0.922,0.9059999999999999,5.55,3.56,2.65,True,False,False,False,False
"Henter, Heather J.",BILD 3,WI10,144,63,0.857,0.81,5.55,3.37,2.63,True,False,False,False,False
"Henter, Heather J.",BILD 3,WI10,380,152,0.9329999999999999,0.8859999999999999,5.31,3.34,2.63,True,False,False,False,False
"Woodruff, David S",BILD 3,WI10,214,84,0.81,0.795,6.72,3.26,2.53,True,False,False,False,False
"Gustafson-Brown, Cindy",BILD 36,WI10,169,66,0.9540000000000001,0.953,4.66,3.27,2.76,True,False,False,False,False
"Patrick, Gentry",BILD 1,FA09,248,128,0.96,0.927,4.82,3.53,2.89,True,False,False,False,False
"Halpain, Shelley",BILD 1,FA09,187,79,0.975,0.823,5.87,3.35,2.78,True,False,False,False,False
"Gustafson-Brown, Cindy",BILD 10,FA09,161,85,0.821,0.871,4.14,3.3,2.93,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2,FA09,121,38,0.9740000000000001,0.711,6.66,3.36,2.19,True,False,False,False,False
"Mel, Stephanie",BILD 2,FA09,204,130,0.985,0.992,4.78,3.72,2.64,True,False,False,False,False
"Fortes, P. A. George",BILD 26,FA09,204,98,0.6729999999999999,0.6940000000000001,4.03,3.2,3.13,True,False,False,False,False
"Henter, Heather J.",BILD 3,FA09,367,234,0.898,0.88,4.55,3.38,2.61,True,False,False,False,False
"Henter, Heather J.",BILD 3,FA09,384,269,0.861,0.8370000000000001,4.16,3.45,2.61,True,False,False,False,False
"Kiger, Amy",BILD 1,SP09,149,54,0.9179999999999999,0.922,5.92,3.21,2.37,True,False,False,False,False
"Sato, Brian K",BILD 1,SP09,297,210,0.96,0.9790000000000001,4.24,3.37,2.85,True,False,False,False,False
"Loomis, William F.",BILD 10,SP09,163,65,0.9229999999999999,0.846,3.05,3.48,3.07,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP09,185,121,0.966,0.94,2.65,3.89,3.47,True,False,False,False,False
"Schroeder, Julian I",BILD 2,SP09,184,85,0.902,0.807,4.94,3.35,2.88,True,False,False,False,False
"Mel, Stephanie",BILD 2,SP09,258,162,0.925,0.8690000000000001,5.01,3.38,2.73,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP09,335,147,0.9440000000000001,0.958,2.58,3.54,3.14,True,False,False,False,False
"Kohn, Joshua R",BILD 3,SP09,423,223,0.8390000000000001,0.89,3.83,3.42,2.55,True,False,False,False,False
"Bier, Ethan",BILD 7,SP09,107,57,0.86,0.9470000000000001,3.66,3.41,3.14,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP09,107,57,0.86,0.9470000000000001,3.66,3.41,3.14,True,False,False,False,False
"Traver, David",BILD 1,WI09,270,131,0.977,0.9390000000000001,4.81,3.57,3.22,True,False,False,False,False
"Boulanger, Lisa",BILD 1,WI09,192,77,0.935,0.9740000000000001,4.53,3.64,2.58,True,False,False,False,False
"Bever, Jennie Lynn",BILD 10,WI09,272,165,0.9279999999999999,0.948,2.61,3.62,3.45,True,False,False,False,False
"Mel, Stephanie",BILD 2,WI09,305,199,0.924,0.894,4.91,3.39,2.6,True,False,False,False,False
"Towb, Par",BILD 2,WI09,206,111,0.955,0.8290000000000001,5.4,3.45,2.36,True,False,False,False,False
"Woodruff, David S",BILD 3,WI09,208,84,0.831,0.747,4.96,3.2,2.61,True,False,False,False,False
"Henter, Heather J.",BILD 3,WI09,273,145,0.836,0.815,4.29,3.31,2.61,True,False,False,False,False
"Henter, Heather J.",BILD 3,WI09,276,175,0.825,0.848,4.52,3.45,2.61,True,False,False,False,False
"Gustafson-Brown, Cindy",BILD 36,WI09,157,138,0.898,0.883,4.46,3.3,2.75,True,False,False,False,False
"Bever, Jennie Lynn",BILD 1,FA08,235,111,0.982,0.955,4.68,3.43,2.96,True,False,False,False,False
"Patrick, Gentry",BILD 1,FA08,272,169,0.9690000000000001,0.907,4.62,3.36,2.9,True,False,False,False,False
"Gustafson-Brown, Cindy",BILD 10,FA08,212,148,0.8220000000000001,0.87,4.54,3.15,2.73,True,False,False,False,False
"Towb, Par",BILD 2,FA08,319,216,0.958,0.884,5.31,3.36,2.58,True,False,False,False,False
"Fortes, P. A. George",BILD 26,FA08,161,78,0.7559999999999999,0.727,4.11,3.25,3.1,True,False,False,False,False
"Wills, Christopher",BILD 3,FA08,381,159,0.8640000000000001,0.948,3.92,3.33,2.59,True,False,False,False,False
"Henter, Heather J.",BILD 3,FA08,384,199,0.883,0.8109999999999999,4.01,3.47,2.6,True,False,False,False,False
"Henter, Heather J.",BILD 3,FA08,202,137,0.893,0.8270000000000001,3.96,3.48,2.6,True,False,False,False,False
"Pogliano, Joseph",BILD 71,FA08,24,19,1.0,1.0,5.34,3.94,3.69,True,False,False,False,False
"Pogliano, Kit J.",BILD 71,FA08,24,19,1.0,1.0,5.34,3.94,3.69,True,False,False,False,False
"Santoso, Buyung",BILD 1,SP08,312,151,0.973,0.98,4.41,3.57,3.22,True,False,False,False,False
"Ghiara, Jayant",BILD 1,SP08,179,91,0.9890000000000001,0.966,4.83,3.56,3.07,True,False,False,False,False
"Loomis, William F.",BILD 10,SP08,153,61,0.915,0.883,2.7,3.35,3.01,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP08,187,88,0.894,0.882,2.07,3.8,3.75,True,False,False,False,False
"Schroeder, Julian I",BILD 2,SP08,228,98,0.958,0.875,4.91,3.39,2.84,True,False,False,False,False
"Towb, Par",BILD 2,SP08,228,130,0.968,0.889,4.99,3.42,2.86,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP08,366,210,0.9309999999999999,0.975,3.04,3.26,3.09,True,False,False,False,False
"Kohn, Joshua R",BILD 3,SP08,327,158,0.89,0.9159999999999999,4.73,3.53,2.56,True,False,False,False,False
"Woodruff, David S",BILD 3,SP08,289,104,0.8240000000000001,0.614,5.1,3.3,2.7,True,False,False,False,False
"Bier, Ethan",BILD 7,SP08,98,64,0.787,0.935,2.66,3.36,2.84,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP08,98,64,0.787,0.935,2.66,3.36,2.84,True,False,False,False,False
"Bever, Jennie Lynn",BILD 1,WI08,301,132,0.953,0.858,4.59,3.5,2.85,True,False,False,False,False
"Boulanger, Lisa",BILD 1,WI08,293,100,0.93,0.99,5.27,3.37,2.55,True,False,False,False,False
"Towb, Par",BILD 10,WI08,332,119,0.831,0.932,2.14,3.58,3.34,True,False,False,False,False
"Potter, Ellen",BILD 2,WI08,292,247,0.877,0.139,5.74,3.28,2.6,True,False,False,False,False
"Wasserman, Steven A.",BILD 2,WI08,292,202,0.907,0.9640000000000001,5.57,3.28,2.6,True,False,False,False,False
"Berg, Darwin K.",BILD 2,WI08,283,162,0.987,0.975,5.71,3.41,2.59,True,False,False,False,False
"Pinon, Ramon",BILD 24,WI08,122,44,0.7859999999999999,0.767,4.22,3.09,2.84,True,False,False,False,False
"Henter, Heather J.",BILD 3,WI08,272,110,0.8690000000000001,0.85,4.14,3.27,2.74,True,False,False,False,False
"Henter, Heather J.",BILD 3,WI08,271,147,0.882,0.8290000000000001,4.31,3.41,2.74,True,False,False,False,False
"Wasserman, Steven A.",BILD 1,FA07,261,202,0.9390000000000001,0.9179999999999999,5.68,3.16,2.66,True,False,False,False,False
"Patrick, Gentry",BILD 1,FA07,252,154,0.973,0.8859999999999999,5.02,3.41,2.81,True,False,False,False,False
"Sann, Sharon Bree",BILD 10,FA07,209,132,0.847,0.871,3.85,3.35,2.92,True,False,False,False,False
"Towb, Par",BILD 2,FA07,303,209,0.966,0.878,6.06,3.61,2.94,True,False,False,False,False
"Fortes, P. A. George",BILD 26,FA07,154,82,0.6709999999999999,0.595,4.11,2.98,2.78,True,False,False,False,False
"Wills, Christopher",BILD 3,FA07,266,157,0.7879999999999999,0.795,4.06,3.42,2.79,True,False,False,False,False
"Wills, Christopher",BILD 3,FA07,296,142,0.892,0.9570000000000001,4.15,3.35,2.79,True,False,False,False,False
"Gustafson-Brown, Cindy",BILD 36,FA07,186,113,0.9279999999999999,0.929,4.05,3.27,2.78,True,False,False,False,False
