Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Wheeler, Bruce Christopher",BENG 119A,FA17,25,6,0.8,1.0,1.7,3.67,3.88,True,True,False,False,True
"Gough, David A.",BENG 122A,FA17,62,11,0.3,0.2,5.7,3.3,3.31,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 128A,FA17,20,7,1.0,1.0,6.5,4.0,3.85,True,True,False,False,True
"Bartsch, Dirk-Uwe Guenther",BENG 134,FA17,20,12,0.364,0.33299999999999996,6.5,3.5,3.55,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 135,FA17,33,4,1.0,1.0,8.5,3.25,3.53,True,True,False,False,True
"Fraley, Stephanie I.",BENG 161A,FA17,61,41,0.976,0.976,8.5,3.54,2.92,True,True,False,False,True
"Mali, Prashant Gulab Ram",BENG 162,FA17,59,44,1.0,1.0,6.08,3.77,3.75,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 166A,FA17,64,39,0.361,0.41700000000000004,8.23,3.69,3.46,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 169A,FA17,26,6,1.0,1.0,5.3,3.75,3.95,True,True,False,False,True
"Zhong, Sheng",BENG 183,FA17,83,70,0.7290000000000001,0.7709999999999999,3.9,3.43,3.75,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 187B,FA17,129,32,0.862,1.0,6.43,3.9,3.88,True,True,False,False,True
"Engler, Adam J.",BENG 193,FA17,20,4,1.0,1.0,4.5,4.0,3.91,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 2,FA17,25,13,0.846,0.9229999999999999,7.27,3.5,3.35,True,True,False,False,False
"Talbot, Jan B",CENG 100,FA17,110,92,0.902,0.846,4.54,3.69,3.68,True,True,False,False,True
"Russ, Benjamin Edward",CENG 100,FA17,43,38,0.9209999999999999,0.73,5.39,3.61,3.65,True,True,False,False,True
"Powell, Alyssa",CENG 100,FA17,26,22,0.955,0.955,7.32,3.64,3.57,True,True,False,False,True
"Miller, David R.",CENG 101A,FA17,165,82,0.785,0.6920000000000001,13.23,3.27,3.03,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 120,FA17,104,101,0.96,0.96,9.04,3.28,3.15,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 122,FA17,108,105,0.943,0.971,9.71,3.19,3.19,True,True,False,False,True
"Lubarda, Vlado",CENG 15,FA17,59,36,0.848,0.75,5.5,3.45,3.85,True,True,False,False,False
"Lubarda, Vlado",CENG 15,FA17,53,32,0.867,0.821,6.11,3.68,3.85,True,True,False,False,False
"Larson, David Philip",ENG 10,FA17,33,19,0.889,1.0,1.5,3.89,3.89,True,True,False,False,False
"Choi, Seongcheol",ENG 10,FA17,26,15,0.5329999999999999,0.6,1.7,3.86,3.85,True,True,False,False,False
"Reynante, Brandon Marcellino",ENG 100D,FA17,51,37,0.919,0.919,6.01,3.83,3.62,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,FA17,48,46,0.935,0.978,6.11,3.82,3.62,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,FA17,45,43,0.976,1.0,6.17,3.71,3.62,True,True,False,False,True
"Coleman, Todd Prentice",BENG 100,SP17,150,53,0.654,0.7879999999999999,8.81,3.08,2.9,True,True,False,False,True
"Huang, Xiaohua",BENG 102,SP17,35,11,0.818,0.545,4.14,3.73,3.61,True,True,False,False,True
"Fraley, Stephanie I.",BENG 103B,SP17,112,100,0.85,0.89,8.15,3.31,2.84,True,True,False,False,True
"Engler, Adam J.",BENG 112B,SP17,44,36,0.889,0.917,6.33,3.32,3.25,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 125,SP17,140,34,0.867,0.8,6.87,3.57,3.48,True,True,False,False,True
"Mali, Prashant Gulab Ram",BENG 133,SP17,33,28,0.7859999999999999,0.893,5.71,3.39,3.49,True,True,False,False,True
"Silva, Gabriel",BENG 140B,SP17,81,24,0.833,0.833,4.85,3.33,3.29,True,True,False,False,True
"Zhang, Kun",BENG 160,SP17,58,30,0.893,0.929,6.13,3.79,3.64,True,True,False,False,True
"Cabrales, Pedro",BENG 172,SP17,38,20,0.9440000000000001,0.9440000000000001,8.03,3.59,3.57,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 172,SP17,38,20,0.9440000000000001,1.0,8.03,3.59,3.57,True,True,False,False,True
"Bafna, Vineet",BENG 182,SP17,42,17,0.882,0.882,8.23,3.25,2.95,True,True,False,False,True
"Christman, Karen",BENG 186A,SP17,114,83,0.841,0.902,6.23,3.39,3.04,True,True,False,False,True
"Dequach, Jessica A",BENG 186A,SP17,114,84,0.855,0.855,6.25,3.37,3.04,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 187D,SP17,122,28,0.889,0.9259999999999999,6.59,4.0,3.85,True,True,False,False,True
"Gough, David A.",BENG 189,SP17,32,4,0.5,0.25,5.5,3.75,3.69,True,True,False,False,True
"Silva, Gabriel",BENG 189,SP17,31,4,0.5,1.0,5.5,3.75,3.69,True,True,False,False,True
"Arya, Gaurav",CENG 101C,SP17,105,39,0.972,0.861,7.17,3.32,3.09,True,True,False,False,True
"Drews, Aaron",CENG 113,SP17,98,38,0.946,0.973,8.88,3.41,2.86,True,True,False,False,True
"Russ, Benjamin Edward",CENG 124B,SP17,237,153,0.42,0.727,4.35,3.58,3.59,True,True,False,False,True
"Talbot, Jan B",CENG 124B,SP17,237,152,0.42200000000000004,0.449,4.37,3.58,3.59,True,True,False,False,True
"Lipomi, Darren John",CENG 134,SP17,82,30,0.833,0.9329999999999999,6.1,3.17,3.02,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 157,SP17,68,28,0.893,0.9640000000000001,5.09,3.32,3.39,True,True,False,False,True
"Chen, Zheng",CENG 176B,SP17,134,46,0.953,0.93,7.85,3.54,3.72,True,True,False,False,True
"Drews, Aaron",CENG 176B,SP17,134,47,0.953,0.977,7.85,3.54,3.72,True,True,False,False,True
"Fenning, David",CENG 176B,SP17,134,46,0.953,0.977,7.85,3.54,3.72,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 176B,SP17,134,47,0.932,0.932,7.68,3.55,3.72,True,True,False,False,True
"Vazquez Mena, Oscar",CENG 176B,SP17,134,46,0.953,0.907,7.85,3.54,3.72,True,True,False,False,True
"Yang, Kesong",CENG 176B,SP17,134,46,0.953,1.0,7.85,3.54,3.72,True,True,False,False,True
"Zhang, Liangfang",CENG 176B,SP17,134,46,0.953,0.953,7.85,3.54,3.72,True,True,False,False,True
"Chen, Zheng",CENG 176B,SP17,101,32,0.9620000000000001,1.0,8.5,3.76,3.72,True,True,False,False,True
"Drews, Aaron",CENG 176B,SP17,102,32,0.9620000000000001,0.9620000000000001,8.5,3.76,3.72,True,True,False,False,True
"Fenning, David",CENG 176B,SP17,101,32,0.9620000000000001,1.0,8.5,3.76,3.72,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 176B,SP17,101,32,0.9620000000000001,1.0,8.5,3.76,3.72,True,True,False,False,True
"Vazquez Mena, Oscar",CENG 176B,SP17,101,32,0.9620000000000001,0.9229999999999999,8.5,3.76,3.72,True,True,False,False,True
"Yang, Kesong",CENG 176B,SP17,101,32,0.9620000000000001,1.0,8.5,3.76,3.72,True,True,False,False,True
"Zhang, Liangfang",CENG 176B,SP17,101,32,0.9620000000000001,1.0,8.5,3.76,3.72,True,True,False,False,True
"Karandikar, Keyur",ENG 10,SP17,20,8,0.875,0.75,4.0,4.0,3.71,True,True,False,False,False
"Steck, Jamie Bradley",ENG 100D,SP17,50,46,0.978,0.9570000000000001,4.72,3.71,3.74,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,SP17,51,48,0.917,0.917,4.94,3.74,3.82,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,SP17,54,49,0.98,0.9590000000000001,5.1,3.69,3.82,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,SP17,53,48,0.958,0.958,5.98,3.83,3.82,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 112A,WI17,45,12,0.833,0.667,5.67,3.42,3.6,True,True,False,False,True
"Subramaniam, Shankar",BENG 120,WI17,40,20,0.882,0.882,6.26,3.29,3.62,True,True,False,False,True
"Wang, Yingxiao",BENG 120,WI17,40,19,0.875,0.867,6.5,3.31,3.62,True,True,False,False,True
"Palsson, Bernhard O.",BENG 123,WI17,73,15,0.733,0.5329999999999999,9.57,3.5,3.14,True,True,False,False,True
"Subramaniam, Shankar",BENG 130,WI17,184,56,0.8270000000000001,0.865,6.54,3.42,3.34,True,True,False,False,True
"Cabrales, Pedro",BENG 140A,WI17,79,50,0.857,0.857,6.99,3.59,3.69,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 152,WI17,29,7,1.0,1.0,5.93,3.67,3.57,True,True,False,False,True
"Metallo, Christian Michael",BENG 161B,WI17,57,26,0.958,0.917,6.95,3.45,3.38,True,True,False,False,True
"Wang, Yingxiao",BENG 168,WI17,72,16,1.0,0.9329999999999999,7.03,3.8,3.59,True,True,False,False,True
"Pevzner, Pavel Arkadjevich",BENG 181,WI17,46,39,0.821,0.821,16.82,3.03,3.28,True,True,False,False,True
"Cauwenberghs, Gert",BENG 186B,WI17,71,22,0.81,0.762,8.31,3.15,3.32,True,True,False,False,True
"Liu, Ping",CENG 101B,WI17,101,85,0.976,0.9179999999999999,7.62,3.42,3.08,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 102,WI17,108,92,0.9570000000000001,0.9890000000000001,8.39,3.57,3.42,True,True,False,False,True
"Ong, Shyue Ping",CENG 114,WI17,111,100,0.79,0.86,6.26,3.35,2.99,True,True,False,False,True
"Russ, Benjamin Edward",CENG 124A,WI17,236,131,0.369,0.648,4.37,3.48,3.68,True,True,False,False,True
"Talbot, Jan B",CENG 124A,WI17,236,131,0.361,0.377,4.38,3.48,3.68,True,True,False,False,True
"Yang, Kesong",CENG 15,WI17,45,34,0.912,0.882,5.21,3.56,3.11,True,True,False,False,False
"Chen, Zheng",CENG 176A,WI17,134,97,0.955,0.955,8.01,3.51,3.54,True,True,False,False,True
"Drews, Aaron",CENG 176A,WI17,134,101,0.934,0.956,8.05,3.5,3.54,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 176A,WI17,134,96,0.953,0.953,7.97,3.51,3.54,True,True,False,False,True
"Yang, Kesong",CENG 176A,WI17,134,93,0.953,0.8590000000000001,7.96,3.51,3.54,True,True,False,False,True
"Zhang, Liangfang",CENG 176A,WI17,134,93,0.953,0.9059999999999999,7.96,3.51,3.54,True,True,False,False,True
"Chen, Zheng",CENG 176A,WI17,102,59,0.965,0.9470000000000001,8.98,3.65,3.54,True,True,False,False,True
"Drews, Aaron",CENG 176A,WI17,102,61,0.966,1.0,9.01,3.64,3.54,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 176A,WI17,102,59,0.9640000000000001,0.9640000000000001,9.07,3.64,3.54,True,True,False,False,True
"Yang, Kesong",CENG 176A,WI17,102,59,0.9640000000000001,0.929,9.07,3.64,3.54,True,True,False,False,True
"Zhang, Liangfang",CENG 176A,WI17,102,59,0.9640000000000001,0.982,9.07,3.64,3.54,True,True,False,False,True
"Karandikar, Keyur",ENG 10,WI17,21,11,0.889,0.778,2.28,4.0,3.94,True,True,False,False,False
"Larson, David Philip",ENG 10,WI17,22,11,0.818,1.0,3.23,3.64,3.97,True,True,False,False,False
"Williams, Ebonee P.",ENG 100B,WI17,30,9,0.857,0.857,1.64,4.0,3.84,True,True,False,False,True
"Steck, Jamie Bradley",ENG 100D,WI17,46,44,0.93,0.884,5.03,3.69,3.81,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,WI17,53,49,0.9390000000000001,0.9590000000000001,5.68,3.75,3.9,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,WI17,48,48,0.833,0.8959999999999999,6.67,3.81,3.9,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,WI17,53,49,0.898,0.98,5.93,3.84,3.9,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 110,FA16,104,51,0.833,0.875,5.96,3.43,3.68,True,True,False,False,True
"Metallo, Christian Michael",BENG 122A,FA16,81,20,0.8420000000000001,0.579,6.5,3.32,3.42,True,True,False,False,True
"Coleman, Todd Prentice",BENG 134,FA16,30,14,0.846,0.769,6.65,3.15,3.78,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 135,FA16,30,4,1.0,1.0,7.5,3.25,3.37,True,True,False,False,True
"Lal, Ratnesh",BENG 141,FA16,34,31,0.833,0.767,4.17,3.54,3.34,True,True,False,False,True
"Fraley, Stephanie I.",BENG 161A,FA16,57,53,0.8109999999999999,0.8490000000000001,9.54,3.25,3.12,True,True,False,False,True
"Mali, Prashant Gulab Ram",BENG 162,FA16,49,47,0.915,1.0,6.23,3.6,3.66,True,True,False,False,True
"Varghese, Shyni",BENG 166A,FA16,52,49,0.7959999999999999,0.408,5.56,3.45,3.32,True,True,False,False,True
"Zhong, Sheng",BENG 183,FA16,68,48,0.813,0.8959999999999999,4.2,3.5,3.5,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 2,FA16,33,22,0.9470000000000001,0.9470000000000001,7.66,3.79,3.3,True,True,False,False,False
"Talbot, Jan B",CENG 100,FA16,146,70,0.892,0.754,5.92,3.73,3.7,True,True,False,False,True
"Miller, David R.",CENG 101A,FA16,176,80,0.9590000000000001,0.6759999999999999,11.91,3.34,3.15,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 120,FA16,244,219,0.9209999999999999,0.94,9.05,3.35,3.13,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 122,FA16,239,197,0.907,0.9690000000000001,9.28,3.21,3.02,True,True,False,False,True
"Karandikar, Keyur",ENG 10,FA16,31,18,0.889,0.722,3.28,3.94,3.95,True,True,False,False,False
"Larson, David Philip",ENG 10,FA16,29,17,0.882,1.0,1.91,4.0,3.98,True,True,False,False,False
"Steck, Jamie Bradley",ENG 100D,FA16,54,48,0.958,0.938,4.67,3.57,3.74,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,FA16,54,52,0.904,0.9420000000000001,5.38,3.62,3.81,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,FA16,53,46,0.778,0.8440000000000001,7.1,3.45,3.81,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,FA16,49,44,0.773,1.0,6.41,3.62,3.81,True,True,False,False,True
"Bratton, Maryann",ENG 100L,FA16,32,12,1.0,0.818,3.05,4.0,3.83,True,True,False,False,True
"Coleman, Todd Prentice",BENG 100,SP16,154,51,0.563,0.563,9.33,3.0,2.64,True,True,False,False,True
"Engler, Adam J.",BENG 102,SP16,29,6,1.0,1.0,5.83,3.67,3.21,True,True,False,False,True
"Fraley, Stephanie I.",BENG 103B,SP16,95,88,0.7609999999999999,0.511,8.52,3.32,3.14,True,True,False,False,True
"Engler, Adam J.",BENG 112B,SP16,50,47,0.872,1.0,7.9,3.27,3.14,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 125,SP16,131,52,0.8540000000000001,0.958,6.5,3.37,3.48,True,True,False,False,True
"Mali, Prashant Gulab Ram",BENG 133,SP16,40,34,0.727,0.818,6.5,3.24,3.42,True,True,False,False,True
"Silva, Gabriel",BENG 140B,SP16,98,38,0.917,0.972,5.33,3.29,3.16,True,True,False,False,True
"Zhang, Kun",BENG 160,SP16,49,39,0.605,0.605,6.01,3.68,3.6,True,True,False,False,True
"Cabrales, Pedro",BENG 172,SP16,39,20,1.0,0.9440000000000001,10.17,3.53,3.44,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 172,SP16,39,20,1.0,0.9440000000000001,10.17,3.53,3.44,True,True,False,False,True
"Bafna, Vineet",BENG 182,SP16,46,19,0.867,0.8,10.9,3.13,2.98,True,True,False,False,True
"Christman, Karen",BENG 186A,SP16,160,107,0.84,0.868,6.4,3.17,2.99,True,True,False,False,True
"Cabrales, Pedro",BENG 187A,SP16,126,59,0.887,0.9620000000000001,1.42,3.88,3.85,True,True,False,False,True
"Cabrales, Pedro",BENG 187D,SP16,114,29,0.929,0.9640000000000001,7.62,3.79,4.0,True,True,False,False,True
"Miller, David R.",CENG 101C,SP16,252,100,0.755,0.51,9.49,2.99,2.94,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 113,SP16,138,123,0.9179999999999999,0.9840000000000001,9.09,3.13,3.1,True,True,False,False,True
"Fakhimi, Sourena",CENG 124B,SP16,193,106,0.612,0.35,5.26,3.71,3.68,True,True,False,False,True
"Russ, Benjamin Edward",CENG 124B,SP16,193,106,0.612,0.951,5.26,3.71,3.68,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 157,SP16,69,35,1.0,1.0,5.1,3.52,3.43,True,True,False,False,True
"Drews, Aaron",CENG 176B,SP16,136,102,1.0,0.99,7.01,3.73,3.65,True,True,False,False,True
"Fenning, David",CENG 176B,SP16,136,98,1.0,0.9279999999999999,7.16,3.73,3.65,True,True,False,False,True
"Xu, Sheng",CENG 176B,SP16,136,97,1.0,0.907,7.18,3.73,3.65,True,True,False,False,True
"Yang, Kesong",CENG 176B,SP16,136,97,1.0,0.887,7.16,3.73,3.65,True,True,False,False,True
"Zhang, Liangfang",CENG 176B,SP16,136,96,1.0,0.9059999999999999,7.17,3.73,3.65,True,True,False,False,True
"Drews, Aaron",CENG 176B,SP16,59,41,0.951,0.976,7.62,3.78,3.81,True,True,False,False,True
"Fenning, David",CENG 176B,SP16,59,41,0.951,0.927,7.62,3.78,3.81,True,True,False,False,True
"Xu, Sheng",CENG 176B,SP16,59,40,0.95,0.95,7.7,3.78,3.81,True,True,False,False,True
"Yang, Kesong",CENG 176B,SP16,59,40,0.95,0.9,7.7,3.78,3.81,True,True,False,False,True
"Zhang, Liangfang",CENG 176B,SP16,59,40,0.95,0.95,7.7,3.78,3.81,True,True,False,False,True
"Steck, Jamie Bradley",ENG 100D,SP16,57,16,0.938,0.938,4.63,3.73,3.7,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,SP16,57,54,0.868,0.925,4.42,3.6,3.71,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,SP16,54,52,0.981,0.981,6.82,3.71,3.96,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,SP16,59,56,1.0,0.982,4.82,3.69,3.86,True,True,False,False,True
"Smith, David M.",ENG 100L,SP16,20,7,1.0,1.0,4.83,4.0,4.0,True,True,False,False,True
"Kleissl, Jan",ENG 100L,SP16,22,4,1.0,1.0,3.0,4.0,3.9,True,True,False,False,True
"Lal, Ratnesh",BENG 112A,WI16,55,50,0.6,0.58,5.26,3.63,3.33,True,True,False,False,True
"Huang, Xiaohua",BENG 120,WI16,29,15,1.0,0.643,5.21,3.57,3.69,True,True,False,False,True
"Wang, Yingxiao",BENG 120,WI16,29,15,1.0,1.0,5.21,3.57,3.69,True,True,False,False,True
"Palsson, Bernhard O.",BENG 123,WI16,56,23,0.7829999999999999,0.7390000000000001,10.15,3.3,3.38,True,True,False,False,True
"Huang, Xiaohua",BENG 130,WI16,184,64,0.721,0.525,6.53,3.29,3.59,True,True,False,False,True
"Cabrales, Pedro",BENG 140A,WI16,119,41,0.975,0.925,7.37,3.38,3.49,True,True,False,False,True
"Cabrales, Pedro",BENG 147B,WI16,23,6,0.833,1.0,8.9,4.0,3.68,True,True,False,False,True
"Cauwenberghs, Gert",BENG 147B,WI16,23,6,0.833,1.0,8.9,4.0,3.68,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 152,WI16,35,4,1.0,1.0,7.0,3.75,3.57,True,True,False,False,True
"Zhang, Kun",BENG 161B,WI16,51,42,0.8540000000000001,0.8290000000000001,7.39,3.43,3.57,True,True,False,False,True
"Wang, Yingxiao",BENG 168,WI16,54,21,0.905,0.762,6.8,3.52,3.69,True,True,False,False,True
"Pevzner, Pavel Arkadjevich",BENG 181,WI16,32,11,0.8,0.8,18.9,3.4,3.06,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 186B,WI16,72,30,1.0,0.929,7.69,3.62,3.43,True,True,False,False,True
"Lubarda, Vlado",CENG 101B,WI16,257,136,0.8909999999999999,0.789,6.92,3.44,3.51,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 102,WI16,136,128,0.976,0.992,7.86,3.46,3.31,True,True,False,False,True
"Ong, Shyue Ping",CENG 114,WI16,183,156,0.7709999999999999,0.7909999999999999,6.73,3.26,3.05,True,True,False,False,True
"Fakhimi, Sourena",CENG 124A,WI16,194,110,0.575,0.179,5.67,3.4,3.5,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 124A,WI16,194,111,0.583,0.981,5.72,3.42,3.5,True,True,False,False,True
"Lipomi, Darren John",CENG 134,WI16,72,32,0.935,1.0,6.22,3.52,3.41,True,True,False,False,True
"Drews, Aaron",CENG 176A,WI16,136,90,0.978,1.0,8.54,3.61,3.61,True,True,False,False,True
"Yang, Kesong",CENG 176A,WI16,136,86,0.976,0.9159999999999999,8.48,3.58,3.61,True,True,False,False,True
"Zhang, Liangfang",CENG 176A,WI16,136,84,0.976,0.938,8.4,3.56,3.61,True,True,False,False,True
"Drews, Aaron",CENG 176A,WI16,60,45,0.978,0.956,9.03,3.53,3.61,True,True,False,False,True
"Yang, Kesong",CENG 176A,WI16,60,43,0.977,0.86,8.73,3.51,3.61,True,True,False,False,True
"Zhang, Liangfang",CENG 176A,WI16,60,43,0.977,0.884,8.73,3.51,3.61,True,True,False,False,True
"Eremenko, Svetlana",ENG 100B,WI16,24,9,0.667,0.889,1.83,3.5,3.98,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,WI16,54,53,0.9620000000000001,1.0,6.08,3.71,3.84,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,WI16,52,52,0.9620000000000001,0.981,5.72,3.76,3.84,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,WI16,52,51,0.902,0.922,5.11,3.86,3.84,True,True,False,False,True
"Bratton, Maryann",ENG 100L,WI16,27,18,1.0,1.0,4.93,4.0,3.93,True,True,False,False,True
"Kleissl, Jan",ENG 100L,WI16,20,7,1.0,1.0,2.21,4.0,4.0,True,True,False,False,True
"Smith, David M.",ENG 100L,WI16,20,10,1.0,1.0,6.0,4.0,4.0,True,True,False,False,True
"Mc Culloch, Andrew Douglas",BENG 110,FA15,112,39,0.8059999999999999,0.6940000000000001,7.68,3.5,3.77,True,True,False,False,True
"Metallo, Christian Michael",BENG 122A,FA15,64,20,0.9470000000000001,1.0,7.03,3.58,3.49,True,True,False,False,True
"Coleman, Todd Prentice",BENG 134,FA15,40,20,0.8420000000000001,0.684,9.5,3.05,3.23,True,True,False,False,True
"Lal, Ratnesh",BENG 141,FA15,38,34,0.882,0.853,5.56,3.79,3.5,True,True,False,False,True
"Cabrales, Pedro",BENG 147A,FA15,24,5,1.0,1.0,8.1,4.0,3.81,True,True,False,False,True
"Cauwenberghs, Gert",BENG 147A,FA15,25,5,1.0,1.0,8.1,4.0,3.81,True,True,False,False,True
"Fraley, Stephanie I.",BENG 161A,FA15,55,52,0.9620000000000001,0.9420000000000001,9.15,3.16,2.84,True,True,False,False,True
"Mali, Prashant Gulab Ram",BENG 162,FA15,58,26,0.81,0.9520000000000001,6.9,3.6,3.53,True,True,False,False,True
"Mercola, Mark",BENG 162,FA15,58,27,0.81,0.9520000000000001,6.9,3.6,3.53,True,True,False,False,True
"Varghese, Shyni",BENG 166A,FA15,57,53,0.9620000000000001,0.981,5.56,3.72,3.22,True,True,False,False,True
"Zhong, Sheng",BENG 183,FA15,57,57,0.8420000000000001,0.877,4.43,3.42,3.75,True,True,False,False,True
"Wheeler, Bruce Christopher",BENG 2,FA15,30,13,0.7,0.8,5.3,3.45,3.55,True,True,False,False,False
"Fakhimi, Sourena",CENG 100,FA15,177,119,0.588,0.009000000000000001,7.98,2.55,2.71,True,True,False,False,True
"Fenning, David",CENG 101A,FA15,201,163,0.852,0.907,12.08,3.19,2.99,True,True,False,False,True
"Miller, David R.",CENG 101A,FA15,196,167,0.836,0.642,12.01,3.18,2.99,True,True,False,False,True
"Drews, Aaron",CENG 101A,FA15,115,100,0.88,0.99,12.7,3.18,3.04,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 120,FA15,194,173,0.925,0.971,9.23,3.32,3.23,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 122,FA15,200,179,0.9079999999999999,0.937,9.71,3.08,3.11,True,True,False,False,True
"Lubarda, Vlado",CENG 15,FA15,55,31,0.774,0.742,4.76,3.55,3.27,True,True,False,False,False
"Lubarda, Vlado",CENG 15,FA15,62,29,0.9229999999999999,0.8079999999999999,5.73,3.42,3.27,True,True,False,False,False
"Reynante, Brandon Marcellino",ENG 100D,FA15,54,50,0.857,0.9590000000000001,5.79,3.76,3.83,True,True,False,False,True
"Reynante, Brandon Marcellino",ENG 100D,FA15,52,51,0.922,0.961,4.78,3.76,3.83,True,True,False,False,True
"Ferrante, Jeanne",ENG 100D,FA15,51,50,0.9,0.98,4.1,3.78,3.54,True,True,False,False,True
"Bratton, Maryann",ENG 100L,FA15,20,12,0.917,0.833,4.5,4.0,3.95,True,True,False,False,True
"Coleman, Todd Prentice",BENG 100,SP15,146,62,0.534,0.672,10.95,3.14,3.08,True,True,False,False,True
"Huang, Xiaohua",BENG 102,SP15,37,12,0.917,0.917,5.33,3.5,3.79,True,True,False,False,True
"Sah, Robert Lie-Yuan",BENG 103B,SP15,121,42,0.7559999999999999,0.512,9.27,3.23,3.31,True,True,False,False,True
"Engler, Adam J.",BENG 112B,SP15,59,48,0.938,1.0,9.01,3.38,3.2,True,True,False,False,True
"Hasty, Jeff M",BENG 125,SP15,119,26,0.9129999999999999,0.9570000000000001,7.02,3.65,3.08,True,True,False,False,True
"Silva, Gabriel",BENG 140B,SP15,62,23,1.0,1.0,7.0,3.75,3.72,True,True,False,False,True
"Zhang, Kun",BENG 160,SP15,58,29,0.963,0.963,5.04,3.64,3.57,True,True,False,False,True
"Wang, Yingxiao",BENG 168,SP15,60,18,0.9440000000000001,0.9440000000000001,6.15,3.38,3.61,True,True,False,False,True
"Cabrales, Pedro",BENG 172,SP15,55,16,0.813,1.0,11.79,3.67,3.31,True,True,False,False,True
"Omens, Jeffrey Howard",BENG 172,SP15,55,16,0.867,1.0,11.73,3.64,3.31,True,True,False,False,True
"Christman, Karen",BENG 186A,SP15,106,23,0.696,0.696,6.77,3.61,2.97,True,True,False,False,True
"Cabrales, Pedro",BENG 187D,SP15,101,17,1.0,1.0,4.5,3.94,3.92,True,True,False,False,True
"Arya, Gaurav",CENG 101C,SP15,204,71,0.91,0.8059999999999999,6.74,3.52,3.02,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 113,SP15,277,256,0.866,0.9570000000000001,10.84,3.31,2.96,True,True,False,False,True
"Talbot, Jan B",CENG 124B,SP15,129,93,0.8370000000000001,0.804,6.46,3.68,3.64,True,True,False,False,True
"Drews, Aaron",CENG 176B,SP15,130,123,0.9590000000000001,0.992,7.54,3.72,3.86,True,True,False,False,True
"Opatkiewicz, Justin Paul",CENG 176B,SP15,130,120,0.958,0.975,7.57,3.72,3.86,True,True,False,False,True
"Yang, Kesong",CENG 176B,SP15,130,119,0.958,0.8640000000000001,7.54,3.72,3.86,True,True,False,False,True
"Tu, Charles",ENG 100D,SP15,59,29,0.821,0.679,3.91,3.65,3.42,True,True,False,False,True
