Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Rutherford, Donald Paul",PHIL 32,WI15,49,24,0.875,0.917,4.5,3.18,2.95,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 1,FA14,63,28,0.96,1.0,3.3,3.22,3.19,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,FA14,285,124,0.85,0.925,4.7,3.39,3.09,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 100,FA14,61,24,0.909,0.909,5.5,3.74,3.6,True,False,False,True,True
"Johnson, Monte",PHIL 110,FA14,24,9,0.889,0.889,6.94,3.78,3.32,True,False,False,True,True
"Sher, Gila",PHIL 120,FA14,32,11,1.0,0.7,2.7,3.1,2.88,True,False,False,True,True
"Arneson, Richard J.",PHIL 13,FA14,108,37,0.588,0.706,5.26,3.04,2.97,True,False,False,True,False
"Fulkerson, Matthew Todd",PHIL 149,FA14,34,17,0.625,0.875,6.13,3.14,2.69,True,False,False,True,True
"Lamey, Andy M.",PHIL 162,FA14,36,11,1.0,1.0,3.83,3.63,2.67,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 163,FA14,56,26,0.826,0.87,5.46,3.15,2.91,True,False,False,True,True
"Bazargan, Saba",PHIL 167,FA14,34,9,0.75,0.625,7.5,3.43,3.09,True,False,False,True,True
"Hardimon, Michael O.",PHIL 170,FA14,49,17,0.733,0.733,4.23,3.43,3.21,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27,FA14,266,109,0.69,0.73,6.33,3.07,2.76,True,False,False,True,False
"Lamey, Andy M.",PHIL 28,FA14,251,86,0.728,0.938,4.23,3.3,2.97,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA14,56,31,0.7240000000000001,0.759,6.57,3.16,3.05,True,False,False,True,False
"Pummer, Theron Gene",PHIL 1,SP14,35,25,1.0,0.96,5.38,3.16,2.97,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,SP14,170,64,0.903,0.9520000000000001,4.8,3.33,3.0,True,False,False,True,False
"Watkins, Eric",PHIL 112,SP14,20,5,0.8,1.0,4.1,3.6,3.07,True,False,False,True,True
"Sheredos, Benjamin C",PHIL 12,SP14,118,113,0.655,0.858,5.23,3.17,3.54,True,False,False,True,False
"Sher, Gila",PHIL 120,SP14,25,8,0.875,0.875,4.5,3.57,2.38,True,False,False,True,True
"Berg, Amy Elizabeth",PHIL 13,SP14,107,77,0.87,0.961,4.21,3.28,2.85,True,False,False,True,False
"Cohen, Jonathan David",PHIL 136,SP14,33,6,1.0,1.0,9.83,4.0,2.68,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 15,SP14,97,37,0.8,0.971,2.86,3.29,2.79,True,False,False,True,False
"Fulkerson, Matthew Todd",PHIL 150,SP14,33,5,1.0,1.0,4.9,3.67,2.8,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 163,SP14,102,41,0.85,0.8,4.94,3.33,3.12,True,False,False,True,True
"Lamey, Andy M.",PHIL 164,SP14,39,16,1.0,0.9329999999999999,4.37,3.75,3.09,True,False,False,True,True
"Lamey, Andy M.",PHIL 27,SP14,248,90,0.764,0.966,4.14,3.35,2.82,True,False,False,True,False
"Bazargan, Saba",PHIL 28,SP14,271,83,0.722,0.899,4.16,3.26,3.23,True,False,False,True,False
"Tolley, Clinton",PHIL 33,SP14,62,23,0.909,0.909,5.5,3.39,3.19,True,False,False,True,False
"Milam, Per-Erik",PHIL 1,WI14,39,35,0.853,0.882,3.91,3.07,3.08,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,WI14,217,82,0.9470000000000001,0.9740000000000001,4.09,3.61,2.76,True,False,False,True,False
"Johnson, Monte",PHIL 101,WI14,25,11,0.727,0.909,6.32,3.67,3.2,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 111,WI14,23,7,1.0,1.0,7.64,3.57,2.97,True,False,False,True,True
"Sher, Gila",PHIL 123,WI14,20,7,1.0,1.0,5.36,3.29,3.44,True,False,False,True,True
"Agule, Craig Kushel",PHIL 13,WI14,88,70,0.6,0.8,5.47,2.89,2.74,True,False,False,True,False
"Cohen, Jonathan David",PHIL 130,WI14,27,4,1.0,1.0,4.5,3.33,3.02,True,False,False,True,True
"Wuthrich, Christian",PHIL 14,WI14,73,29,0.741,0.889,5.04,3.11,2.68,True,False,False,True,False
"Lamey, Andy M.",PHIL 148,WI14,34,11,1.0,0.909,5.77,3.38,3.01,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 149,WI14,22,6,0.16699999999999998,0.833,3.5,3.25,2.89,True,False,False,True,True
"Bechtel, William",PHIL 151,WI14,31,11,0.909,1.0,3.1,3.43,3.39,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 185,WI14,26,5,1.0,1.0,5.3,3.5,3.17,True,False,False,True,True
"Lamey, Andy M.",PHIL 27,WI14,310,120,0.743,0.972,4.44,3.27,2.84,True,False,False,True,False
"Pummer, Theron Gene",PHIL 28,WI14,262,221,0.588,0.914,4.09,3.01,2.9,True,False,False,True,False
"Sereda, Kyle",PHIL 32,WI14,53,14,0.9229999999999999,1.0,2.5,3.91,3.34,True,False,False,True,False
"Crockett, Damon C",PHIL 1,FA13,43,29,0.897,0.862,4.09,3.42,2.97,True,False,False,True,False
"Jacobs, Nathaniel A",PHIL 10,FA13,236,104,0.87,0.89,4.12,3.59,2.76,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 100,FA13,22,8,0.857,0.857,4.79,3.43,3.24,True,False,False,True,True
"Johnson, Monte",PHIL 110,FA13,27,11,0.909,0.909,7.95,3.45,3.46,True,False,False,True,True
"Rockwood, Nathan J",PHIL 12,FA13,95,85,0.753,0.624,4.24,3.15,2.76,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120,FA13,39,18,1.0,0.9440000000000001,5.68,3.59,3.19,True,False,False,True,True
"Milam, Per-Erik",PHIL 13,FA13,172,118,0.821,0.863,4.45,3.22,3.07,True,False,False,True,False
"Nelkin, Dana Kay",PHIL 137,FA13,30,10,0.5,0.7,5.1,3.14,2.99,True,False,False,True,True
"Wuthrich, Christian",PHIL 145,FA13,33,15,0.929,0.857,4.93,3.2,2.48,True,False,False,True,True
"Lamey, Andy M.",PHIL 162,FA13,35,12,1.0,1.0,4.5,3.45,2.89,True,False,False,True,True
"Hardimon, Michael O.",PHIL 170,FA13,48,16,0.813,0.75,5.25,3.22,2.96,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27,FA13,272,130,0.6829999999999999,0.841,5.32,3.18,2.93,True,False,False,True,False
"Lamey, Andy M.",PHIL 28,FA13,258,89,0.621,0.9309999999999999,5.01,3.19,2.86,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA13,69,26,0.8079999999999999,0.654,3.27,3.65,3.45,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,SP13,192,61,0.95,0.9670000000000001,4.7,3.51,3.01,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 102,SP13,22,6,0.833,1.0,3.7,3.4,2.87,True,False,False,True,True
"Watkins, Eric",PHIL 107,SP13,25,11,0.909,1.0,4.86,3.25,3.24,True,False,False,True,True
"Hardimon, Michael O.",PHIL 112,SP13,24,4,1.0,1.0,5.5,3.75,3.03,True,False,False,True,True
"Sher, Gila",PHIL 120,SP13,25,7,0.857,0.857,7.07,3.29,2.76,True,False,False,True,True
"Campbell, Eric Michael",PHIL 13,SP13,77,35,0.629,0.8290000000000001,4.5,3.07,2.39,True,False,False,True,False
"Callender, Craig Adam",PHIL 148,SP13,58,22,0.905,0.9520000000000001,3.83,3.29,3.06,True,False,False,True,True
"Cohen, Jonathan David",PHIL 150,SP13,29,8,0.75,0.625,4.75,3.17,2.89,True,False,False,True,True
"Bazargan, Saba",PHIL 160,SP13,38,13,0.846,0.846,5.58,3.36,3.11,True,False,False,True,True
"Havstad, Joyce Catherine",PHIL 164,SP13,45,42,0.929,1.0,5.07,3.23,3.13,True,False,False,True,True
"Brink, David O.",PHIL 167,SP13,34,7,0.857,1.0,4.79,3.0,2.77,True,False,False,True,True
"Brink, David O.",PHIL 168,SP13,104,24,0.7829999999999999,0.9129999999999999,4.14,3.47,3.15,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27,SP13,264,93,0.677,0.871,5.73,3.02,2.77,True,False,False,True,False
"Bazargan, Saba",PHIL 28,SP13,287,95,0.57,0.742,4.39,3.17,3.03,True,False,False,True,False
"Tolley, Clinton",PHIL 33,SP13,65,19,0.895,0.9470000000000001,4.61,3.57,3.35,True,False,False,True,False
"Campbell, Eric Michael",PHIL 1,WI13,35,14,0.643,0.7140000000000001,4.64,3.0,1.71,True,False,False,True,False
"Brovold, Amanda J",PHIL 10,WI13,110,33,0.9059999999999999,0.9690000000000001,5.19,3.19,2.77,True,False,False,True,False
"Hardimon, Michael O.",PHIL 108,WI13,20,6,1.0,1.0,5.17,3.2,3.28,True,False,False,True,True
"Rutherford, Donald Paul",PHIL 111,WI13,29,12,0.917,0.917,7.5,3.5,3.04,True,False,False,True,True
"Streed, Adam J.",PHIL 12,WI13,106,45,0.738,0.762,4.16,3.25,2.98,True,False,False,True,False
"Sher, Gila",PHIL 122,WI13,22,8,1.0,1.0,5.25,3.6,3.59,True,False,False,True,True
"Pummer, Theron Gene",PHIL 13,WI13,129,61,0.836,0.951,3.71,3.16,2.82,True,False,False,True,False
"Nelkin, Dana Kay",PHIL 131,WI13,33,22,0.8640000000000001,1.0,6.14,3.32,3.07,True,False,False,True,True
"Cohen, Jonathan David",PHIL 132,WI13,32,9,0.667,0.667,4.94,3.22,3.15,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 137,WI13,29,14,0.857,0.857,4.17,3.56,3.28,True,False,False,True,True
"Callender, Craig Adam",PHIL 14,WI13,77,29,0.679,0.7140000000000001,4.35,3.15,2.93,True,False,False,True,False
"Wuthrich, Christian",PHIL 146,WI13,38,12,0.667,0.833,6.32,3.33,2.82,True,False,False,True,True
"Bechtel, William",PHIL 149,WI13,35,16,0.938,0.938,6.5,3.38,3.26,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 162,WI13,66,29,0.821,0.7859999999999999,4.73,3.26,3.05,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 27,WI13,319,150,0.635,0.716,4.82,3.03,2.81,True,False,False,True,False
"Schwartz, Daniel",PHIL 32,WI13,32,25,0.56,0.68,5.67,3.19,2.83,True,False,False,True,False
"Milam, Per-Erik",PHIL 1,FA12,38,35,0.857,0.943,4.56,3.42,2.84,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,FA12,285,117,0.877,0.972,4.38,3.53,2.95,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 100,FA12,40,13,0.5379999999999999,0.769,6.81,3.4,2.99,True,False,False,True,True
"Johnson, Monte",PHIL 110,FA12,41,12,1.0,1.0,8.33,3.82,3.12,True,False,False,True,True
"Bechtel, William",PHIL 12,FA12,74,32,0.71,0.871,3.53,3.26,2.84,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120,FA12,28,17,0.875,0.875,4.13,3.63,3.28,True,False,False,True,True
"Brink, David O.",PHIL 13,FA12,142,55,0.615,0.635,4.62,2.97,2.92,True,False,False,True,False
"Wuthrich, Christian",PHIL 130,FA12,31,13,0.9229999999999999,0.9229999999999999,5.73,3.6,2.9,True,False,False,True,True
"Cohen, Jonathan David",PHIL 136,FA12,50,21,0.737,0.632,5.45,3.5,2.87,True,False,False,True,True
"Wuthrich, Christian",PHIL 145,FA12,28,10,1.0,1.0,4.9,3.33,2.93,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 15,FA12,75,27,0.778,0.963,4.81,2.96,2.73,True,False,False,True,False
"Doppelt, Gerald D.",PHIL 163,FA12,149,78,0.932,0.89,6.55,3.11,2.92,True,False,False,True,True
"Arneson, Richard J.",PHIL 166,FA12,22,10,1.0,0.778,6.94,3.33,2.92,True,False,False,True,True
"Tolley, Clinton",PHIL 180,FA12,30,9,0.667,1.0,5.83,3.2,3.2,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 185,FA12,38,14,1.0,0.917,6.0,3.4,3.07,True,False,False,True,True
"Anagnostopoulos, G. H.",PHIL 31,FA12,52,19,0.529,0.529,3.0,3.2,2.47,True,False,False,True,False
"Brovold, Amanda J",PHIL 10  ,SP12,139,46,0.682,0.568,5.9,3.09,2.55,True,False,False,True,False
"Johnson, Monte",PHIL 102  ,SP12,31,14,1.0,1.0,5.79,3.7,3.47,True,False,False,True,True
"Hardimon, Michael O.",PHIL 107  ,SP12,31,11,0.8,0.9,6.5,2.89,3.0,True,False,False,True,True
"Watkins, Eric",PHIL 112  ,SP12,47,17,0.706,0.941,8.62,3.24,2.73,True,False,False,True,True
"Campbell, Eric Michael",PHIL 12  ,SP12,137,63,0.726,0.71,5.71,3.02,2.78,True,False,False,True,False
"Streed, Adam J.",PHIL 120  ,SP12,62,29,0.966,1.0,5.71,3.96,3.56,True,False,False,True,True
"Ramirez, Erick Jose",PHIL 13  ,SP12,122,35,0.8,0.971,3.24,3.28,2.75,True,False,False,True,False
"Brink, David O.",PHIL 131  ,SP12,30,8,1.0,0.875,8.0,3.38,3.13,True,False,False,True,True
"Callender, Craig Adam",PHIL 148  ,SP12,55,23,0.826,1.0,4.41,3.06,2.89,True,False,False,True,True
"Tiboris, Michael G.",PHIL 15  ,SP12,58,15,0.5329999999999999,0.929,4.23,3.0,2.8,True,False,False,True,False
"Cohen, Jonathan David",PHIL 150  ,SP12,38,16,0.563,0.563,4.63,3.21,3.07,True,False,False,True,True
"Bazargan, Saba",PHIL 160  ,SP12,40,20,0.9,0.95,4.9,3.65,3.51,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 163  ,SP12,164,86,0.872,0.8240000000000001,5.68,3.31,3.01,True,False,False,True,True
"Anagnostopoulos, G. H.",PHIL 177  ,SP12,32,11,0.909,0.909,5.05,3.4,3.32,True,False,False,True,True
"Bazargan, Saba",PHIL 28  ,SP12,141,64,0.594,0.8440000000000001,5.47,3.36,3.32,True,False,False,True,False
"Bazargan, Saba",PHIL 28  ,SP12,140,58,0.672,0.862,5.5,3.21,3.32,True,False,False,True,False
"Tolley, Clinton",PHIL 33  ,SP12,52,20,0.8,0.789,5.8,3.29,2.74,True,False,False,True,False
"Johnson, Monte",PHIL 1  ,WI12,32,15,0.867,0.9329999999999999,4.5,3.5,3.03,True,False,False,True,False
"Grush, Rick Scott",PHIL 10  ,WI12,203,76,0.757,0.851,5.16,3.36,2.55,True,False,False,True,False
"Johnson, Monte",PHIL 101  ,WI12,52,16,0.875,0.875,5.63,3.25,3.11,True,False,False,True,True
"Tolley, Clinton",PHIL 109  ,WI12,34,14,0.7859999999999999,0.929,5.36,3.17,2.61,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 111  ,WI12,44,26,1.0,0.9620000000000001,7.3,3.48,2.87,True,False,False,True,True
"Cohen, Jonathan David",PHIL 130  ,WI12,32,13,0.769,0.769,5.88,3.27,3.15,True,False,False,True,True
"Campbell, Eric Michael",PHIL 137  ,WI12,20,12,0.667,0.667,5.17,3.44,2.99,True,False,False,True,True
"Streed, Adam J.",PHIL 14  ,WI12,101,49,0.6729999999999999,0.653,4.5,3.03,2.59,True,False,False,True,False
"Callender, Craig Adam",PHIL 146  ,WI12,25,11,0.909,0.909,5.1,3.57,2.54,True,False,False,True,True
"Bechtel, William",PHIL 151  ,WI12,37,11,0.909,1.0,4.5,3.8,3.44,True,False,False,True,True
"Cartwright, Nancy D.",PHIL 152  ,WI12,26,19,0.8420000000000001,0.895,4.5,3.53,3.45,True,False,False,True,True
"Brink, David O.",PHIL 161  ,WI12,33,15,0.867,1.0,7.03,3.57,3.04,True,False,False,True,True
"Arneson, Richard J.",PHIL 162  ,WI12,38,18,0.833,0.667,4.72,3.45,2.58,True,False,False,True,True
"Anagnostopoulos, G. H.",PHIL 166  ,WI12,37,11,0.727,0.818,6.14,3.64,3.05,True,False,False,True,True
"Hardimon, Michael O.",PHIL 180  ,WI12,22,6,0.667,0.833,6.17,3.0,2.96,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 185  ,WI12,32,14,0.6920000000000001,0.9229999999999999,5.93,3.46,2.87,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 27  ,WI12,139,75,0.6759999999999999,0.797,5.53,3.15,3.02,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 27  ,WI12,139,74,0.708,0.861,5.37,3.11,3.02,True,False,False,True,False
"Jankowiak, Tim",PHIL 32  ,WI12,34,18,0.833,1.0,5.5,3.33,3.27,True,False,False,True,False
"Tiboris, Michael G.",PHIL 1  ,FA11,61,33,0.9059999999999999,0.938,5.53,3.37,2.98,True,False,False,True,False
"Grush, Rick Scott",PHIL 10  ,FA11,279,135,0.813,0.925,4.81,3.22,2.73,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 100  ,FA11,58,29,0.828,0.759,5.53,3.48,3.6,True,False,False,True,True
"Johnson, Monte",PHIL 110  ,FA11,46,28,1.0,1.0,7.43,3.54,3.11,True,False,False,True,True
"Campbell, Eric Michael",PHIL 12  ,FA11,111,51,0.627,0.6859999999999999,5.28,2.92,2.32,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120  ,FA11,58,31,0.9670000000000001,1.0,7.12,3.63,2.93,True,False,False,True,True
"Bazargan, Saba",PHIL 13  ,FA11,164,71,0.887,0.9009999999999999,3.88,3.66,3.42,True,False,False,True,False
"Sher, Gila",PHIL 132  ,FA11,34,14,0.7859999999999999,0.929,6.21,3.15,3.29,True,False,False,True,True
"Cohen, Jonathan David",PHIL 134  ,FA11,29,14,0.7140000000000001,0.857,5.73,3.21,3.04,True,False,False,True,True
"Wuthrich, Christian",PHIL 145  ,FA11,41,20,0.75,0.85,5.6,3.17,2.91,True,False,False,True,True
"Bechtel, William",PHIL 147  ,FA11,39,15,0.8,1.0,4.63,3.8,3.44,True,False,False,True,True
"Arneson, Richard J.",PHIL 167  ,FA11,31,14,0.857,0.7140000000000001,7.93,3.36,2.7,True,False,False,True,True
"Brink, David O.",PHIL 168  ,FA11,54,24,0.958,0.958,7.67,3.38,3.34,True,False,False,True,True
"Hardimon, Michael O.",PHIL 170  ,FA11,36,13,0.9229999999999999,1.0,4.19,3.17,3.0,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27  ,FA11,132,82,0.6709999999999999,0.951,6.01,2.93,2.8,True,False,False,True,False
"Doppelt, Gerald D.",PHIL 27  ,FA11,133,85,0.7979999999999999,0.9640000000000001,5.17,3.06,2.8,True,False,False,True,False
"Comisso, Ellen T.",PHIL 28  ,FA11,47,19,0.684,0.737,5.34,3.05,3.36,True,False,False,True,False
"Comisso, Ellen T.",PHIL 28  ,FA11,60,34,0.833,0.8390000000000001,4.68,3.41,3.36,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31  ,FA11,42,13,1.0,0.846,3.27,3.42,3.44,True,False,False,True,False
"Grush, Rick Scott",PHIL 10  ,SP11,207,82,0.8540000000000001,0.938,4.91,3.26,2.55,True,False,False,True,False
"Johnson, Monte",PHIL 102  ,SP11,43,20,0.95,0.95,5.17,3.69,3.38,True,False,False,True,True
"Campbell, Eric Michael",PHIL 108  ,SP11,30,22,1.0,1.0,6.12,3.32,3.25,True,False,False,True,True
"Hardimon, Michael O.",PHIL 112,SP11,25,8,0.75,0.875,6.75,2.88,2.76,True,False,False,True,True
"Herschbach, Mitchell Albert",PHIL 12  ,SP11,131,58,0.649,0.754,5.13,3.07,2.55,True,False,False,True,False
"Sher, Gila",PHIL 120  ,SP11,38,15,0.733,0.867,6.1,3.21,2.61,True,False,False,True,True
"Sher, Gila",PHIL 122  ,SP11,22,9,0.778,0.889,3.39,3.78,3.34,True,False,False,True,True
"Arneson, Richard J.",PHIL 13  ,SP11,108,36,0.5710000000000001,0.794,3.03,3.0,2.8,True,False,False,True,False
"Grush, Rick Scott",PHIL 136  ,SP11,98,33,0.938,0.938,5.75,3.52,3.16,True,False,False,True,True
"Callender, Craig Adam",PHIL 148  ,SP11,37,22,0.955,0.909,4.41,3.33,2.77,True,False,False,True,True
"Tiboris, Michael G.",PHIL 15  ,SP11,47,22,0.545,0.727,3.59,3.14,2.49,True,False,False,True,False
"Hardimon, Michael O.",PHIL 159  ,SP11,25,8,0.75,0.875,6.75,2.88,2.76,True,False,False,True,True
"Ramirez, Erick Jose",PHIL 162  ,SP11,44,18,0.9440000000000001,0.889,5.32,3.38,2.87,True,False,False,True,True
"Brink, David O.",PHIL 168  ,SP11,82,25,0.667,0.75,5.25,3.4,3.15,True,False,False,True,True
"Tolley, Clinton",PHIL 180  ,SP11,47,20,0.95,0.95,6.18,3.63,3.35,True,False,False,True,True
"Bazargan, Saba",PHIL 28  ,SP11,211,110,0.615,0.789,3.61,3.43,3.33,True,False,False,True,False
"Hardimon, Michael O.",PHIL 33  ,SP11,45,23,0.818,0.909,4.07,3.24,2.57,True,False,False,True,False
"Sher, Gila",PHIL 1  ,WI11,53,27,0.815,0.778,4.13,3.33,3.2,True,False,False,True,False
"Grush, Rick Scott",PHIL 10  ,WI11,218,95,0.667,0.8909999999999999,5.49,3.04,2.52,True,False,False,True,False
"Johnson, Monte",PHIL 101  ,WI11,62,25,0.96,1.0,5.7,3.33,2.9,True,False,False,True,True
"Tolley, Clinton",PHIL 104  ,WI11,45,17,0.882,1.0,6.75,3.79,3.14,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 111,WI11,30,14,0.7859999999999999,0.857,7.27,3.08,2.87,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 131  ,WI11,36,13,0.769,1.0,6.68,3.4,2.87,True,False,False,True,True
"Cohen, Jonathan David",PHIL 132  ,WI11,36,9,0.778,0.889,6.06,2.89,3.12,True,False,False,True,True
"Herschbach, Mitchell Albert",PHIL 14  ,WI11,95,52,0.8270000000000001,0.846,5.81,3.41,3.1,True,False,False,True,False
"Cartwright, Nancy D.",PHIL 152  ,WI11,33,12,0.833,1.0,6.83,3.42,3.54,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 158  ,WI11,30,14,0.7859999999999999,0.857,7.27,3.08,2.87,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 163  ,WI11,173,84,0.7140000000000001,0.655,5.48,3.29,2.75,True,False,False,True,True
"Arneson, Richard J.",PHIL 166  ,WI11,29,7,0.833,0.5,5.07,2.86,2.46,True,False,False,True,True
"Brink, David O.",PHIL 167  ,WI11,37,21,0.9520000000000001,0.9520000000000001,6.71,3.45,3.26,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 167  ,WI11,20,9,1.0,1.0,7.17,3.67,3.39,True,False,False,True,True
"Callender, Craig Adam",PHIL 26  ,WI11,37,18,0.47100000000000003,0.47100000000000003,2.5,3.33,2.67,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 27  ,WI11,271,156,0.5870000000000001,0.535,4.77,3.03,2.89,True,False,False,True,False
"Walsh, Julie",PHIL 32  ,WI11,40,20,0.8,0.85,6.1,3.2,2.77,True,False,False,True,False
"Tiboris, Michael G.",PHIL 1,FA10,60,45,0.867,0.956,4.99,3.09,3.01,True,False,False,True,False
"Brovold, Amanda J",PHIL 10,FA10,250,121,0.6940000000000001,0.825,5.72,3.03,2.52,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 100,FA10,63,28,0.9259999999999999,0.889,4.35,3.52,3.47,True,False,False,True,True
"Johnson, Monte",PHIL 110,FA10,41,22,0.955,1.0,9.95,3.52,3.28,True,False,False,True,True
"Herschbach, Mitchell Albert",PHIL 12,FA10,126,73,0.589,0.74,5.16,3.2,2.79,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120,FA10,46,31,0.862,0.897,6.02,3.48,2.88,True,False,False,True,True
"Bazargan, Saba",PHIL 13,FA10,121,58,0.807,0.93,3.33,3.52,3.28,True,False,False,True,False
"Menon, Tarun",PHIL 145,FA10,38,30,0.8,0.9,5.37,3.17,2.93,True,False,False,True,True
"Bechtel, William",PHIL 149,FA10,46,22,0.8640000000000001,0.818,5.64,3.5,3.36,True,False,False,True,True
"Johnson, Monte",PHIL 157,FA10,41,22,0.955,1.0,9.95,3.52,3.28,True,False,False,True,True
"Bazargan, Saba",PHIL 160,FA10,39,18,0.941,0.882,5.13,3.28,3.23,True,False,False,True,True
"Brink, David O.",PHIL 161,FA10,36,17,0.938,1.0,6.0,3.67,3.28,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 185,FA10,33,15,0.667,0.867,6.63,3.23,3.15,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27,FA10,276,197,0.847,0.9279999999999999,4.56,3.35,3.12,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA10,69,33,0.848,0.727,4.19,3.29,3.14,True,False,False,True,False
"Grush, Rick Scott",PHIL 1,SP10,45,17,0.941,1.0,4.38,3.31,3.07,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,SP10,175,73,0.7,0.8859999999999999,5.27,2.98,2.49,True,False,False,True,False
"Johnson, Monte",PHIL 102,SP10,37,18,1.0,1.0,4.83,3.63,3.47,True,False,False,True,True
"Sher, Gila",PHIL 106,SP10,30,15,0.9329999999999999,0.867,6.36,3.46,3.18,True,False,False,True,True
"Hardimon, Michael O.",PHIL 108,SP10,34,19,0.8420000000000001,1.0,6.39,3.24,3.05,True,False,False,True,True
"Brovold, Amanda J",PHIL 12,SP10,71,29,0.655,0.621,5.05,3.0,2.58,True,False,False,True,False
"Streed, Adam J.",PHIL 120,SP10,42,19,0.9470000000000001,0.9440000000000001,5.34,3.78,3.3,True,False,False,True,True
"Bazargan, Saba",PHIL 13,SP10,124,42,0.833,0.857,2.79,3.79,3.3,True,False,False,True,False
"Cohen, Jonathan David",PHIL 136,SP10,56,18,0.706,0.75,4.85,3.5,3.12,True,False,False,True,True
"Wuthrich, Christian",PHIL 15,SP10,62,22,0.591,0.8640000000000001,3.41,3.13,2.98,True,False,False,True,False
"Arneson, Richard J.",PHIL 162,SP10,38,12,0.667,0.41700000000000004,6.0,2.67,2.16,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 163,SP10,170,86,0.647,0.541,5.46,2.93,2.87,True,False,False,True,True
"Arneson, Richard J.",PHIL 167,SP10,34,14,0.643,0.643,4.5,3.31,2.43,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27,SP10,256,140,0.765,0.875,4.53,3.28,3.23,True,False,False,True,False
"Hardimon, Michael O.",PHIL 33,SP10,38,11,1.0,0.909,3.41,3.17,2.98,True,False,False,True,False
"Arneson, Richard J.",PHIL 1,WI10,31,12,0.583,0.583,4.5,3.0,2.68,True,False,False,True,False
"Churchland, Patricia Smith",PHIL 10,WI10,163,55,0.8,0.909,3.66,3.13,2.27,True,False,False,True,False
"Johnson, Monte",PHIL 101,WI10,52,22,1.0,1.0,5.83,3.56,3.05,True,False,False,True,True
"Rutherford, Donald Paul",PHIL 104,WI10,44,17,0.882,1.0,4.74,3.2,2.98,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 105,WI10,32,17,0.941,1.0,6.97,3.0,2.8,True,False,False,True,True
"Herschbach, Mitchell Albert",PHIL 12,WI10,85,44,0.43200000000000005,0.727,4.82,3.0,2.62,True,False,False,True,False
"Sher, Gila",PHIL 122,WI10,25,14,0.7859999999999999,1.0,4.21,4.0,3.43,True,False,False,True,True
"Cohen, Jonathan David",PHIL 130,WI10,32,7,0.7140000000000001,0.857,3.07,3.43,2.94,True,False,False,True,True
