Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Ni, Kaixuan",PHYS 100B,SP18,48,18,0.9440000000000001,1.0,6.39,3.12,3.05,True,True,False,False,True
"Michelsen, Eric Leonard",PHYS 100C,SP18,23,9,1.0,1.0,6.5,2.67,2.62,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105A,SP18,42,10,0.778,0.889,10.9,2.2,1.92,True,True,False,False,True
"Flauger, Raphael M",PHYS 110B,SP18,80,20,0.95,0.95,5.2,3.35,3.14,True,True,False,False,True
"Kleinfeld, David",PHYS 120,SP18,77,24,0.708,0.87,11.42,3.21,2.96,True,True,False,False,True
"Surko, Clifford M",PHYS 130A,SP18,107,30,0.857,0.7859999999999999,7.21,2.79,2.76,True,True,True,False,True
"Averitt, Richard Douglas",PHYS 133,SP18,23,5,1.0,1.0,9.5,3.75,3.87,True,True,False,False,True
"Maple, M. Brian",PHYS 133,SP18,23,5,1.0,1.0,9.5,3.75,3.87,True,True,False,False,True
"Fuller, George Michael",PHYS 161,SP18,50,9,1.0,1.0,5.17,3.33,3.44,True,True,False,False,True
"Burgasser, Adam Jonathan",PHYS 1A,SP18,176,81,0.784,0.863,6.39,3.23,3.2,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,SP18,175,59,0.6,0.6,4.29,3.25,3.35,True,True,False,False,False
"Bott-Suzuki, Simon Charles",PHYS 1B,SP18,179,73,0.662,0.7040000000000001,6.27,3.13,2.74,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,SP18,189,62,0.508,0.614,5.02,3.3,3.27,True,True,False,False,False
"Coil, Alison",PHYS 1C,SP18,186,77,0.8,0.851,6.23,3.45,3.19,True,True,False,False,False
"Paddock, Mark",PHYS 1C,SP18,415,152,0.753,0.815,5.43,3.51,3.52,True,True,False,False,False
"Tsai, Philbert S",PHYS 1C,SP18,395,140,0.85,0.977,5.76,3.42,3.27,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,SP18,989,299,0.47700000000000004,0.632,4.12,3.37,3.39,True,True,False,False,False
"Popmintchev, Tenio",PHYS 2A,SP18,181,136,0.8270000000000001,0.895,6.03,3.35,3.29,True,True,False,False,False
"Shotwell, Brian",PHYS 2A,SP18,179,58,0.782,0.8909999999999999,7.74,2.89,2.41,True,True,False,False,False
"Barreiro Guerrero, Julio",PHYS 2B,SP18,239,187,0.7509999999999999,0.8029999999999999,8.22,3.21,2.72,True,True,False,False,False
"Groisman, Alexander",PHYS 2B,SP18,136,41,0.579,0.342,5.53,2.76,2.5,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2B,SP18,340,129,0.8059999999999999,0.951,6.85,3.13,2.8,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2BL,SP18,116,112,0.745,0.9,6.7,3.47,3.54,True,True,False,False,False
"Wuerthwein, Frank",PHYS 2C,SP18,402,156,0.789,0.753,6.23,3.29,3.04,True,True,False,False,False
"Frano Pereira, Alex M",PHYS 2CL,SP18,156,51,0.633,0.9590000000000001,8.17,3.42,3.17,True,True,False,False,False
"Branson, James G",PHYS 2D,SP18,106,34,0.531,0.469,6.44,3.06,3.0,True,True,False,False,False
"Butov, Leonid",PHYS 2DL,SP18,88,22,0.75,0.6,5.03,3.33,3.21,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 4B,SP18,37,9,0.778,0.556,7.61,2.86,2.43,True,True,False,False,False
"Manohar, Aneesh Vasant",PHYS 4E,SP18,39,21,0.9470000000000001,1.0,9.55,3.11,3.21,True,True,False,False,False
"Shotwell, Brian",PHYS 100A,WI18,49,18,0.706,0.882,9.17,2.76,2.61,True,True,False,False,True
"Jenkins, Elizabeth",PHYS 100B,WI18,89,35,0.742,0.742,7.35,2.77,2.26,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105B,WI18,41,16,0.813,1.0,15.38,3.06,2.92,True,True,False,False,True
"Tytler, David Robert",PHYS 11,WI18,42,21,0.6,0.6,3.74,3.62,3.23,True,True,False,False,False
"Wu, Congjun",PHYS 110A,WI18,62,21,0.75,0.7,7.7,2.5,2.84,True,True,False,False,True
"Arnold, Kam S",PHYS 120,WI18,41,12,0.75,1.0,9.67,2.92,2.85,True,True,False,False,True
"Smith, Douglas E",PHYS 122,WI18,25,13,1.0,1.0,6.96,3.85,3.68,True,True,False,False,True
"Branson, James G",PHYS 130C,WI18,30,13,0.778,0.625,10.1,3.1,3.52,True,True,True,False,True
"Burgasser, Adam Jonathan",PHYS 160,WI18,44,21,0.85,0.85,10.4,3.1,3.14,True,True,False,False,True
"Wright, Shelley Adams",PHYS 164,WI18,26,18,0.889,0.9440000000000001,12.06,3.13,2.82,True,True,False,False,True
"Tsai, Philbert S",PHYS 1A,WI18,186,78,0.9079999999999999,0.934,7.7,3.2,3.16,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,WI18,195,85,0.633,0.705,5.06,3.09,3.26,True,True,False,False,False
"Paddock, Mark",PHYS 1B,WI18,355,155,0.6890000000000001,0.757,6.49,3.27,3.13,True,True,False,False,False
"Tsai, Philbert S",PHYS 1B,WI18,406,178,0.8220000000000001,0.976,5.99,3.23,3.23,True,True,False,False,False
"Groisman, Alexander",PHYS 1B,WI18,189,76,0.8140000000000001,0.652,5.04,3.28,3.2,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,WI18,957,360,0.578,0.677,3.96,3.44,3.45,True,True,False,False,False
"Kritsuk, Alexei",PHYS 1C,WI18,152,69,0.615,0.723,5.3,3.19,3.41,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,WI18,162,69,0.547,0.516,4.28,3.14,3.33,True,True,False,False,False
"Popmintchev, Tenio",PHYS 2A,WI18,344,265,0.865,0.83,6.2,3.27,3.42,True,True,False,False,False
"Keres, Dusan",PHYS 2A,WI18,352,183,0.871,0.8809999999999999,5.14,3.34,3.14,True,True,False,False,False
"Rappel, Wouter Jan",PHYS 2A,WI18,162,90,0.885,0.932,5.45,3.33,2.83,True,True,False,False,False
"Shotwell, Brian",PHYS 2B,WI18,313,141,0.8540000000000001,0.9109999999999999,7.35,3.12,2.94,True,True,False,False,False
"Butov, Leonid",PHYS 2BL,WI18,87,26,0.731,0.769,3.35,3.73,3.67,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 2C,WI18,258,97,0.489,0.308,7.58,2.57,2.6,True,True,False,False,False
"Frano Pereira, Alex M",PHYS 2CL,WI18,239,91,0.6829999999999999,0.951,7.22,3.46,3.2,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2D,WI18,95,59,0.879,0.914,8.16,3.37,3.38,True,True,False,False,False
"Lin, Tongyan",PHYS 4A,WI18,48,33,0.8390000000000001,0.8059999999999999,7.81,2.71,2.83,True,True,False,False,False
"Manohar, Aneesh Vasant",PHYS 4D,WI18,38,20,0.9,1.0,7.7,3.11,2.97,True,True,False,False,False
"Sandstrom, Karin Marie",PHYS 7,WI18,110,54,0.9229999999999999,0.904,4.19,3.38,3.11,True,True,False,False,False
"Fogler, Michael M.",PHYS 100A,FA17,113,32,0.8440000000000001,0.71,8.44,2.78,2.75,True,True,False,False,True
"Intriligator, Kenneth Arthur",PHYS 105A,FA17,104,32,0.613,0.467,12.31,2.61,2.66,True,True,False,False,True
"Averitt, Richard Douglas",PHYS 110A,FA17,89,24,0.9129999999999999,0.9570000000000001,7.28,3.17,2.55,True,True,False,False,True
"Barreiro Guerrero, Julio",PHYS 124,FA17,40,32,1.0,1.0,9.27,3.65,3.54,True,True,False,False,True
"Wright, Shelley Adams",PHYS 13,FA17,56,42,0.925,0.95,4.5,3.46,3.4,True,True,False,False,False
"Surko, Clifford M",PHYS 130B,FA17,90,26,0.857,0.8420000000000001,8.4,2.9,2.63,True,True,True,False,True
"Palacci, Jeremie",PHYS 140A,FA17,102,31,0.889,0.889,7.17,3.0,2.34,True,True,False,False,True
"Keres, Dusan",PHYS 163,FA17,40,15,0.8,0.867,7.64,3.5,2.68,True,True,False,False,True
"Koslover, Elena F",PHYS 1A,FA17,337,131,0.8079999999999999,0.847,6.5,3.38,3.43,True,True,False,False,False
"Paddock, Mark",PHYS 1A,FA17,347,149,0.794,0.807,6.27,3.24,3.27,True,True,False,False,False
"Tsai, Philbert S",PHYS 1A,FA17,344,155,0.882,0.946,7.43,3.38,3.38,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,FA17,1001,375,0.563,0.595,4.87,3.23,3.46,True,True,False,False,False
"Smith, Douglas E",PHYS 1B,FA17,190,84,0.927,0.988,4.6,3.59,3.14,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,FA17,197,65,0.561,0.667,3.99,3.52,3.53,True,True,False,False,False
"Keating, Brian",PHYS 1C,FA17,187,74,0.653,0.6,5.58,3.17,3.45,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,FA17,188,69,0.349,0.444,4.75,3.0,3.35,True,True,False,False,False
"Rappel, Wouter Jan",PHYS 2A,FA17,329,126,0.79,0.828,5.88,3.18,2.78,True,True,False,False,False
"Ni, Kaixuan",PHYS 2B,FA17,341,142,0.7659999999999999,0.866,7.62,3.21,3.13,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2BL,FA17,45,21,0.263,0.278,7.24,3.21,3.28,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2C,FA17,358,135,0.8759999999999999,0.968,6.31,3.25,3.01,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2C,FA17,354,131,0.915,1.0,6.02,3.34,3.01,True,True,False,False,False
"Arnold, Kam S",PHYS 2CL,FA17,309,98,0.5479999999999999,0.7390000000000001,7.43,3.07,3.18,True,True,False,False,False
"Branson, James G",PHYS 2D,FA17,81,30,0.759,0.5,7.6,3.38,3.17,True,True,False,False,False
"Butov, Leonid",PHYS 2DL,FA17,24,6,1.0,1.0,4.9,3.6,3.25,True,True,False,False,False
"Manohar, Aneesh Vasant",PHYS 4C,FA17,49,29,0.846,0.9229999999999999,10.43,2.96,2.59,True,True,False,False,False
"Tytler, David Robert",PHYS 5,FA17,109,42,0.825,0.725,5.5,3.29,2.98,True,True,False,False,False
"Michelsen, Eric Leonard",PHYS 100C,SP17,56,21,0.9470000000000001,0.9470000000000001,7.76,3.05,2.85,True,True,False,False,True
"Flauger, Raphael M",PHYS 110B,SP17,40,16,1.0,1.0,6.13,3.63,3.44,True,True,False,False,True
"Kleinfeld, David",PHYS 120,SP17,81,18,0.8240000000000001,1.0,10.5,3.31,3.35,True,True,False,False,True
"Abarbanel, Henry Don Isaac",PHYS 130A,SP17,104,34,0.759,0.379,6.57,3.07,3.03,True,True,True,False,True
"Averitt, Richard Douglas",PHYS 133,SP17,22,4,1.0,0.75,8.0,4.0,3.78,True,True,False,False,True
"Maple, M. Brian",PHYS 133,SP17,22,3,1.0,1.0,7.83,4.0,3.78,True,True,False,False,True
"Fuller, George Michael",PHYS 161,SP17,58,13,1.0,1.0,5.33,3.45,3.69,True,True,False,False,True
"Keres, Dusan",PHYS 162,SP17,26,5,1.0,1.0,6.5,3.5,2.8,True,True,False,False,True
"Popmintchev, Tenio",PHYS 1A,SP17,202,168,0.8140000000000001,0.826,5.8,3.33,3.57,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,SP17,189,85,0.84,0.893,3.27,3.53,3.27,True,True,False,False,False
"Tsai, Philbert S",PHYS 1B,SP17,254,94,0.736,0.966,5.63,3.09,3.09,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,SP17,205,61,0.679,0.7140000000000001,3.48,3.48,3.3,True,True,False,False,False
"Coil, Alison",PHYS 1C,SP17,342,126,0.797,0.919,4.7,3.5,3.37,True,True,False,False,False
"Paddock, Mark",PHYS 1C,SP17,393,316,0.775,0.87,5.75,3.4,3.59,True,True,False,False,False
"Paddock, Mark",PHYS 1C,SP17,213,172,0.6729999999999999,0.813,4.8,3.57,3.59,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,SP17,936,337,0.674,0.77,3.26,3.63,3.38,True,True,False,False,False
"Dudko, Olga",PHYS 2A,SP17,174,74,0.861,0.875,6.17,2.87,2.42,True,True,False,False,False
"Dudko, Olga",PHYS 2A,SP17,106,37,0.8059999999999999,0.889,5.19,2.94,2.42,True,True,False,False,False
"Averitt, Richard Douglas",PHYS 2B,SP17,322,107,0.7859999999999999,0.755,7.62,3.04,2.88,True,True,False,False,False
"Barreiro Guerrero, Julio",PHYS 2B,SP17,347,250,0.862,0.818,6.99,3.17,2.84,True,True,False,False,False
"Schuller, Ivan K",PHYS 2B,SP17,85,25,0.708,0.41700000000000004,7.72,3.13,2.88,True,True,False,False,False
"Lombardo, Daniel Marcus",PHYS 2BL,SP17,104,45,0.605,0.907,8.26,3.55,3.35,True,True,False,False,False
"Branson, James G",PHYS 2C,SP17,293,106,0.693,0.455,6.09,3.13,3.09,True,True,False,False,False
"Schuller, Ivan K",PHYS 2CL,SP17,190,57,0.627,0.608,6.5,3.22,3.1,True,True,False,False,False
"Sinha, Sunil K",PHYS 2D,SP17,135,58,0.727,0.873,7.13,3.07,3.16,True,True,False,False,False
"Butov, Leonid",PHYS 2DL,SP17,93,26,0.7829999999999999,0.7390000000000001,4.67,3.22,3.24,True,True,False,False,False
"Manohar, Aneesh Vasant",PHYS 4B,SP17,73,35,0.903,0.867,7.9,3.19,2.83,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 4E,SP17,35,14,1.0,0.929,8.36,3.07,3.03,True,True,False,False,False
"Konopacky, Quinn Morgan",PHYS 9,SP17,42,37,0.973,1.0,4.45,3.5,3.01,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 10,WI17,182,81,0.816,0.882,5.85,3.31,3.6,True,True,False,False,False
"Jenkins, Elizabeth",PHYS 100B,WI17,107,44,0.9,0.875,7.58,2.92,3.01,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105B,WI17,42,14,0.917,1.0,14.86,3.09,2.8,True,True,False,False,True
"Wu, Congjun",PHYS 110A,WI17,45,19,0.9470000000000001,0.579,8.61,3.24,3.19,True,True,False,False,True
"Barreiro Guerrero, Julio",PHYS 124,WI17,27,24,1.0,0.9570000000000001,7.14,3.65,3.57,True,True,False,False,True
"Murphy, Thomas",PHYS 124,WI17,27,23,1.0,0.95,7.45,3.62,3.57,True,True,False,False,True
"Konopacky, Quinn Morgan",PHYS 160,WI17,47,40,0.875,0.825,4.85,3.28,3.09,True,True,False,False,True
"Wright, Shelley Adams",PHYS 164,WI17,27,19,0.889,1.0,11.28,3.11,3.16,True,True,False,False,True
"Popmintchev, Tenio",PHYS 1A,WI17,316,241,0.722,0.662,6.12,3.17,3.38,True,True,False,False,False
"Anderson, Michael G.",PHYS 1AL,WI17,328,161,0.852,0.799,3.37,3.55,3.51,True,True,False,False,False
"Smith, Douglas E",PHYS 1B,WI17,357,167,0.787,0.884,5.32,3.39,3.33,True,True,False,False,False
"Smith, Douglas E",PHYS 1B,WI17,306,151,0.76,0.884,4.86,3.46,3.33,True,True,False,False,False
"Paddock, Mark",PHYS 1B,WI17,359,306,0.78,0.879,5.89,3.47,3.44,True,True,False,False,False
"Anderson, Michael G.",PHYS 1BL,WI17,1007,400,0.6679999999999999,0.768,3.53,3.62,3.45,True,True,False,False,False
"Paddock, Mark",PHYS 1C,WI17,272,240,0.706,0.794,6.42,3.23,3.17,True,True,False,False,False
"Anderson, Michael G.",PHYS 1CL,WI17,263,104,0.747,0.813,4.22,3.43,3.36,True,True,False,False,False
"Ni, Kaixuan",PHYS 2A,WI17,331,190,0.94,0.885,6.63,3.42,3.1,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2A,WI17,314,142,0.8590000000000001,0.904,5.76,3.27,3.05,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2A,WI17,327,133,0.904,0.9520000000000001,5.4,3.28,3.05,True,True,False,False,False
"Schuller, Ivan K",PHYS 2B,WI17,235,85,0.797,0.38,7.77,3.12,2.94,True,True,False,False,False
"Anderson, Michael G.",PHYS 2BL,WI17,60,22,0.7140000000000001,0.7140000000000001,6.5,3.65,3.26,True,True,False,False,False
"Fogler, Michael M.",PHYS 2C,WI17,288,115,0.757,0.441,7.35,3.06,2.76,True,True,False,False,False
"Maple, M. Brian",PHYS 2CL,WI17,290,91,0.624,0.765,6.98,3.16,3.23,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 2D,WI17,114,40,0.763,0.526,8.83,2.78,2.88,True,True,False,False,False
"Arnold, Kam S",PHYS 4A,WI17,97,48,0.927,0.8540000000000001,8.29,3.32,3.04,True,True,False,False,False
"Averitt, Richard Douglas",PHYS 4D,WI17,40,16,1.0,1.0,5.36,3.15,3.03,True,True,False,False,False
"Sandstrom, Karin Marie",PHYS 7,WI17,47,24,1.0,0.875,3.68,3.21,2.64,True,True,False,False,False
"Jenkins, Elizabeth",PHYS 100A,FA16,126,80,0.885,0.526,8.53,2.77,2.92,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105A,FA16,117,48,0.894,0.915,12.63,2.98,2.57,True,True,False,False,True
"Tytler, David Robert",PHYS 11,FA16,143,64,0.41,0.344,5.4,3.07,3.37,True,True,False,False,False
"Averitt, Richard Douglas",PHYS 110A,FA16,109,38,0.946,0.973,7.56,2.86,2.73,True,True,False,False,True
"Wright, Shelley Adams",PHYS 13,FA16,24,13,0.9229999999999999,0.6920000000000001,4.81,3.55,3.13,True,True,False,False,False
"Surko, Clifford M",PHYS 130B,FA16,54,12,1.0,0.7,8.3,3.0,2.72,True,True,True,False,True
"Fogler, Michael M.",PHYS 140A,FA16,65,21,0.789,0.8420000000000001,7.5,3.33,2.86,True,True,False,False,True
"Keres, Dusan",PHYS 163,FA16,27,9,0.889,0.778,8.5,2.67,2.88,True,True,False,False,True
"Paddock, Mark",PHYS 1A,FA16,350,148,0.701,0.6940000000000001,6.74,3.18,3.62,True,True,False,False,False
"Paddock, Mark",PHYS 1A,FA16,353,168,0.747,0.741,6.42,3.25,3.62,True,True,False,False,False
"Koslover, Elena F",PHYS 1A,FA16,288,125,0.669,0.61,6.45,3.15,3.12,True,True,False,False,False
"Anderson, Michael G.",PHYS 1AL,FA16,1000,401,0.7609999999999999,0.799,3.25,3.49,3.46,True,True,False,False,False
"Bott-Suzuki, Simon Charles",PHYS 1B,FA16,178,75,0.8079999999999999,0.904,6.18,3.36,2.73,True,True,False,False,False
"Anderson, Michael G.",PHYS 1BL,FA16,173,65,0.695,0.746,4.11,3.49,3.37,True,True,False,False,False
"Tsai, Philbert S",PHYS 1C,FA16,171,95,0.857,0.9670000000000001,5.36,3.68,3.36,True,True,False,False,False
"Anderson, Michael G.",PHYS 1CL,FA16,180,69,0.6559999999999999,0.667,3.61,3.52,3.27,True,True,False,False,False
"Arnold, Kam S",PHYS 2A,FA16,336,144,0.82,0.7909999999999999,7.63,3.17,2.78,True,True,False,False,False
"Michelsen, Eric Leonard",PHYS 2B,FA16,332,164,0.833,0.795,6.99,3.03,2.83,True,True,False,False,False
"Anderson, Michael G.",PHYS 2BL,FA16,80,32,0.5329999999999999,0.633,5.7,2.9,3.28,True,True,False,False,False
"Sinha, Sunil K",PHYS 2BL,FA16,76,32,0.5329999999999999,0.6,5.63,2.9,3.28,True,True,False,False,False
"Branson, James G",PHYS 2C,FA16,323,127,0.6,0.36700000000000005,6.74,3.13,3.39,True,True,False,False,False
"Palacci, Jeremie",PHYS 2C,FA16,350,251,0.831,0.795,6.13,3.14,2.89,True,True,False,False,False
"Meill, Alexander Warren",PHYS 2CL,FA16,323,150,0.653,0.966,6.78,3.29,3.22,True,True,False,False,False
"Manohar, Aneesh Vasant",PHYS 4C,FA16,34,14,0.846,0.846,9.73,3.08,2.98,True,True,False,False,False
"Coil, Alison",PHYS 5,FA16,88,42,0.95,0.975,3.95,3.31,3.22,True,True,False,False,False
"Kleinfeld, David",PHYS 120,SP16,77,62,0.86,0.912,7.92,3.45,3.12,True,True,False,False,True
"Branson, James G",PHYS 130A,SP16,63,21,0.8420000000000001,0.263,7.17,3.06,2.71,True,True,True,False,True
"Averitt, Richard Douglas",PHYS 133,SP16,20,9,1.0,1.0,10.06,3.67,3.72,True,True,False,False,True
"Fuller, George Michael",PHYS 161,SP16,63,20,0.9440000000000001,1.0,5.5,3.38,3.6,True,True,False,False,True
"Griest, Kim",PHYS 162,SP16,33,7,0.857,1.0,6.21,3.43,3.31,True,True,False,False,True
"Smith, Douglas E",PHYS 1A,SP16,237,74,0.634,0.634,4.88,3.29,3.06,True,True,False,False,False
"Diaz Santiago, Sebastian Alejandro",PHYS 1AL,SP16,216,75,0.574,0.662,3.96,3.37,3.31,True,True,False,False,False
"Ni, Kaixuan",PHYS 1B,SP16,185,71,0.775,0.972,5.63,3.53,3.35,True,True,False,False,False
"Diaz Santiago, Sebastian Alejandro",PHYS 1BL,SP16,192,61,0.638,0.7929999999999999,3.5,3.54,3.39,True,True,False,False,False
"Paddock, Mark",PHYS 1C,SP16,406,336,0.753,0.9229999999999999,5.69,3.4,3.31,True,True,False,False,False
"Coil, Alison",PHYS 1C,SP16,325,238,0.667,0.574,5.8,3.35,3.11,True,True,False,False,False
"Diaz Santiago, Sebastian Alejandro",PHYS 1CL,SP16,727,289,0.747,0.8079999999999999,3.2,3.53,3.33,True,True,False,False,False
"Dudko, Olga",PHYS 2A,SP16,283,119,0.863,0.9570000000000001,6.89,3.02,2.86,True,True,False,False,False
"Dudko, Olga",PHYS 2A,SP16,241,108,0.804,0.922,6.84,3.1,2.86,True,True,False,False,False
"Schuller, Ivan K",PHYS 2B,SP16,259,112,0.664,0.299,6.25,2.91,2.71,True,True,False,False,False
"Schuller, Ivan K",PHYS 2B,SP16,199,73,0.638,0.261,6.14,2.99,2.71,True,True,False,False,False
"Groisman, Alexander",PHYS 2B,SP16,257,103,0.7959999999999999,0.561,5.69,3.09,2.88,True,True,False,False,False
"Anderson, Michael G.",PHYS 2BL,SP16,133,52,0.76,0.82,7.18,3.35,3.31,True,True,False,False,False
"Jun, Suckjoon",PHYS 2C,SP16,277,111,0.75,0.654,6.36,2.99,2.75,True,True,False,False,False
"Keating, Brian",PHYS 2CL,SP16,304,100,0.546,0.773,6.86,3.3,3.24,True,True,False,False,False
"Branson, James G",PHYS 2D,SP16,185,62,0.789,0.596,6.07,3.23,3.16,True,True,False,False,False
"Butov, Leonid",PHYS 2DL,SP16,102,25,0.958,0.917,5.37,3.39,3.27,True,True,False,False,False
"Paar, Hans Peter",PHYS 4B,SP16,69,26,0.885,0.654,6.42,3.21,2.64,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 4E,SP16,38,15,0.846,0.846,9.5,2.92,2.91,True,True,False,False,False
"Konopacky, Quinn Morgan",PHYS 9,SP16,38,27,1.0,1.0,3.94,3.29,3.11,True,True,False,False,False
"Song, Jaewon",PHYS 10,WI16,182,68,0.7659999999999999,0.75,3.87,3.1,3.35,True,True,False,False,False
"Michelsen, Eric Leonard",PHYS 100B,WI16,69,30,1.0,0.9670000000000001,6.64,3.1,2.72,True,True,False,False,True
"Wu, Congjun",PHYS 110B,WI16,67,27,0.846,0.6920000000000001,7.78,3.15,3.33,True,True,False,False,True
"Murphy, Thomas",PHYS 124,WI16,33,11,1.0,1.0,8.32,3.73,3.45,True,True,False,False,True
"Konopacky, Quinn Morgan",PHYS 160,WI16,36,34,0.971,0.971,6.38,3.47,3.13,True,True,False,False,True
"Collins, Eva-Maria Schoetz",PHYS 1A,WI16,275,239,0.698,0.672,6.97,3.09,2.89,True,True,False,False,False
"Anderson, Michael G.",PHYS 1AL,WI16,278,141,0.8290000000000001,0.748,3.72,3.53,3.39,True,True,False,False,False
"Ni, Kaixuan",PHYS 1B,WI16,402,190,0.743,0.9229999999999999,5.61,3.27,3.4,True,True,False,False,False
"Allen, Grant",PHYS 1B,WI16,185,180,0.878,0.9890000000000001,5.04,3.64,3.48,True,True,False,False,False
"Markowitz, Alex Gary",PHYS 1B,WI16,155,77,0.622,0.23,5.28,3.03,2.85,True,True,False,False,False
"Anderson, Michael G.",PHYS 1BL,WI16,735,316,0.7,0.728,3.46,3.52,3.37,True,True,False,False,False
"Paddock, Mark",PHYS 1C,WI16,287,239,0.785,0.878,6.36,3.31,3.24,True,True,False,False,False
"Anderson, Michael G.",PHYS 1CL,WI16,268,140,0.789,0.82,3.8,3.57,3.49,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2A,WI16,339,316,0.87,0.655,6.76,3.33,3.06,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2A,WI16,251,232,0.815,0.616,6.78,3.22,3.06,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2A,WI16,166,153,0.843,0.627,6.83,3.32,3.06,True,True,False,False,False
"Groisman, Alexander",PHYS 2B,WI16,319,156,0.8220000000000001,0.726,7.0,3.11,2.86,True,True,False,False,False
"Anderson, Michael G.",PHYS 2BL,WI16,89,42,0.78,0.878,6.65,3.63,3.41,True,True,False,False,False
"Palacci, Jeremie",PHYS 2C,WI16,379,138,0.8859999999999999,0.667,6.18,3.26,2.58,True,True,False,False,False
"Schuller, Ivan K",PHYS 2CL,WI16,324,130,0.475,0.583,7.89,3.28,3.1,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 2D,WI16,141,56,0.8109999999999999,0.434,7.01,2.78,2.67,True,True,False,False,False
"Paar, Hans Peter",PHYS 4A,WI16,74,33,0.813,0.75,6.5,3.0,2.72,True,True,False,False,False
"Averitt, Richard Douglas",PHYS 4D,WI16,42,17,1.0,1.0,6.5,3.29,3.04,True,True,False,False,False
"Sandstrom, Karin Marie",PHYS 7,WI16,35,22,1.0,1.0,4.5,3.59,3.34,True,True,False,False,False
"Barreiro Guerrero, Julio",PHYS 100A,FA15,92,24,0.727,0.409,8.5,2.55,2.36,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105A,FA15,91,22,0.9,0.95,9.94,2.95,2.52,True,True,False,False,True
"Tytler, David Robert",PHYS 11,FA15,150,44,0.7909999999999999,0.767,5.79,3.33,3.44,True,True,False,False,False
"Averitt, Richard Douglas",PHYS 110A,FA15,93,19,0.9440000000000001,0.9440000000000001,7.21,3.17,2.71,True,True,False,False,True
"Wright, Shelley Adams",PHYS 13,FA15,25,14,0.929,1.0,6.5,3.21,3.33,True,True,False,False,False
"Surko, Clifford M",PHYS 130B,FA15,45,8,1.0,0.5710000000000001,8.5,2.67,2.56,True,True,True,False,True
"Fogler, Michael M.",PHYS 140A,FA15,52,14,0.846,0.6920000000000001,12.67,2.73,2.95,True,True,False,False,True
"Burgasser, Adam Jonathan",PHYS 1A,FA15,53,24,0.667,0.625,8.33,3.33,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,50,25,0.76,0.8,8.26,3.12,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,55,26,0.6,0.76,9.42,3.36,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,52,23,0.762,0.857,7.26,3.25,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,49,18,0.588,0.47100000000000003,10.97,3.29,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,44,15,0.8,0.667,9.83,3.33,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,52,25,0.56,0.6,8.9,3.12,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,50,20,0.42100000000000004,0.579,6.71,3.32,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA15,50,22,0.762,0.667,8.98,3.11,3.2,True,True,False,False,False
